candidate_id,family,role,decision_tf,partition,source_wave_tf,pivot_type,n_events,TOTAL_SIGNALS,MATCHED_POST_C_SIGNALS,PRE_C_WARNING_SIGNALS,UNMATCHED_SIGNALS,FALSE_POSITIVE_RATE,PRECISION,EVENT_RECALL,SIGNALS_PER_YEAR,FALSE_SIGNALS_PER_YEAR,MEDIAN_DELAY_SECONDS,P75_DELAY_SECONDS,P90_DELAY_SECONDS,MEDIAN_PRICE_DISTANCE_FROM_C_PCT,MEDIAN_PRICE_DISTANCE_FROM_C_ATR,MEDIAN_REMAINING_WAVE_FRACTION,MEDIAN_MAE_AFTER_SIGNAL,P90_MAE_AFTER_SIGNAL,MEDIAN_MFE_AFTER_SIGNAL,MFE_MAE_RATIO,PRE_C_SIGNAL_RATE,MEDIAN_PRE_C_LEAD,MEDIAN_ADVERSE_EXTENSION_AFTER_PRE_C,SCANNED_TIME_FROM,SCANNED_TIME_TO,VALID_DECISION_BARS,YEARS_COVERED,sample_flag,direction,event_primitive,parameter_set_id,is_reference,PRECISION_DELTA,FPR_DELTA,PREMATURE_DELTA,discovery_fold_stability,RECALL_DELTA,MEDIAN_DELAY_SECONDS_DELTA
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|4H|UP,DMA,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,320,138,55,91,0.284375,0.43125,0.6330275229357798,105.18674066296686,29.9124793760312,71999.999999,115199.999999,148319.99999899996,6.096992212218351,2.2980889679111254,0.5098273110588365,1.1902259132637147,3.8067423582974387,4.952638311664787,3.689826953329839,0.171875,57600.000001,17.599999999999966,,,6747,3.0422085329682864,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P25_SHIFT5_V1,True,0.3120847062053817,-0.09124279242174632,-0.09446217737506862,STABLE_POSITIVE_FOLDS,-0.3623853211009175,43200.00000000001
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|4H|DOWN,DMA,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,933,217,235,346,0.3708467309753483,0.23258306538049303,1.0,303.0936110287578,112.4012748295286,43199.999999,57599.999999,57599.999999,2.99233657357404,1.198672199170122,0.6999889376451947,1.128548756833011,2.5551911134709835,5.43021402000097,4.70602556299452,0.25187566988210075,72000.000001,50.48000000000002,,,6747,3.078256901665526,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P3_SHIFT3_V1,True,0.1138365013343138,-0.005733807782210776,-0.044990740233347315,STABLE_POSITIVE_FOLDS,0.004608294930875556,14400.0
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|4H|UP,DMA,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,933,217,219,340,0.36441586280814575,0.23258306538049303,0.9954128440366973,303.4084433892269,110.56684968096157,43199.999999,57599.999999,57599.999999,4.018707482993197,1.4284877763138624,0.6352793471437546,1.1396359270225924,3.6990951003438766,6.009136699074611,5.577889447236139,0.2347266881028939,72000.000001,59.44999999999999,,,6747,3.0750627424138717,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P3_SHIFT3_V1,True,0.1134177715858747,-0.011201929613600559,-0.03161048927217472,STABLE_POSITIVE_FOLDS,0.0,14400.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|4H|DOWN,DMA,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,1295,215,356,481,0.37142857142857144,0.16602316602316602,0.9907834101382489,420.81739323843414,156.30360320284697,28799.999999,43199.999999,43199.999999,2.417112299465246,1.0288836649419246,0.7485207100591709,1.0170109910156382,2.624252423180039,5.530444030842856,5.868027807231838,0.2749034749034749,72000.000001,55.10499999999996,,,6747,3.077344284736482,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P3_SHIFT3_V1,True,0.0472766019769868,-0.00515196732898765,-0.021962935211973178,STABLE_POSITIVE_FOLDS,-0.004608294930875556,0.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|4H|UP,DMA,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,1299,218,327,484,0.37259430331023863,0.16782140107775212,1.0,421.74199999999996,157.13866666666667,28799.999999,43199.999999,43199.999999,3.493329043329049,1.3098468648910073,0.6853510205564474,1.187494309552437,3.9187946241051597,6.07421274656196,6.4299053784860805,0.2517321016166282,72000.000001,42.559999999999945,,,6747,3.080082135523614,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P3_SHIFT3_V1,True,0.048656107283133784,-0.0030234891115076823,-0.014605075758440444,STABLE_POSITIVE_FOLDS,0.004587155963302725,0.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|4H|DOWN,DMA,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,597,192,132,213,0.35678391959798994,0.32160804020100503,0.8847926267281107,194.02721340649563,69.22578970784517,64799.99999900001,86399.999999,100799.999999,4.13996500313163,1.6786927722207063,0.5856065310769549,1.3603561707095895,3.3361018145457777,4.741880426447661,3.361832061068711,0.22110552763819097,72000.000001,23.890000000000015,,,6747,3.07688797627196,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P7_SHIFT5_V1,True,0.2028614761548258,-0.01979661915956915,-0.0757608824772571,STABLE_POSITIVE_FOLDS,-0.11059907834101379,36000.00000000001
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|4H|UP,DMA,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,596,203,121,208,0.348993288590604,0.34060402684563756,0.9311926605504587,193.75967957276367,67.62082777036048,71999.999999,100799.999999,115199.999999,5.002800000000007,1.8899858956276505,0.5327868852459011,1.313614375369767,4.128240780483294,4.98663913373789,3.5682593856655447,0.20302013422818793,72000.000001,35.29999999999998,,,6747,3.075975359342916,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P7_SHIFT5_V1,True,0.22143873305101924,-0.026624503831142288,-0.06331704314688069,STABLE_POSITIVE_FOLDS,-0.06422018348623859,43200.00000000001
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|4H|DOWN,DMA,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,749,212,166,263,0.35113484646194926,0.28304405874499333,0.9769585253456221,243.3555967383247,85.45063009636769,43199.999999,57599.999999,71999.999999,3.363117042590698,1.445200061289448,0.6548175469494932,1.1931549314817156,3.070588235294117,4.975728155339806,3.855567375886528,0.22162883845126835,79200.000001,27.950000000000017,,,6747,3.0778005932010037,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P7_SHIFT5_V1,True,0.1642974946988141,-0.025445692295609834,-0.07523757166417971,STABLE_POSITIVE_FOLDS,-0.018433179723502335,14400.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|4H|UP,DMA,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,749,214,166,260,0.3471295060080107,0.2857142857142857,0.981651376146789,243.6807452494062,84.58877672209026,57599.999999,71999.999999,86399.999999,4.534666161850837,1.6764423018754235,0.5814401300075509,1.307210473055187,3.899741055194869,4.979270488713939,4.606148397444697,0.22162883845126835,72000.000001,80.025,,,6747,3.0736938170203056,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P7_SHIFT5_V1,True,0.16654899191966738,-0.02848828641373563,-0.04470833892380027,STABLE_POSITIVE_FOLDS,-0.013761467889908285,28800.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OB_BAND_UP|4H|UP,DNO_QUANTILE,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,423,151,24,203,0.4799054373522459,0.35697399527186763,0.6926605504587156,137.80355284673703,66.13267429760666,71999.999999,100799.999999,143999.999999,6.796999999999994,2.461685214626391,0.443660664562836,1.3379505627136286,4.594912608497094,5.326422722038327,3.4591611479028725,0.05673758865248227,108000.000001,19.13499999999999,,,6747,3.0695870408396075,NORMAL,UP,CROSSED_OB_BAND_UP,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.2378087014772493,0.10428764493049958,-0.20959958872258636,STABLE_POSITIVE_FOLDS,-0.3027522935779817,43200.00000000001
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OS_BAND_DOWN|4H|DOWN,DNO_QUANTILE,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,429,160,48,158,0.3682983682983683,0.372960372960373,0.7373271889400922,139.69591381872215,51.44977711738485,57599.999999,86399.999999,129599.999999,4.453554376099888,2.0375283801890705,0.5315071807884488,1.3934170321880686,3.4864654383909075,4.319641966710494,3.4719562243502033,0.11188811188811189,86400.000001,107.41499999999996,,,6747,3.0709559662331736,NORMAL,DOWN,CROSSED_OS_BAND_DOWN,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.25421380891419376,-0.008282170459190774,-0.1849782982273362,STABLE_POSITIVE_FOLDS,-0.25806451612903225,28800.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OB_CROSS|4H|UP,DNO_QUANTILE,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,645,165,54,325,0.5038759689922481,0.2558139534883721,0.7568807339449541,210.12598483722314,105.87743422030623,71999.999999,100799.999999,129599.999999,6.478025956664622,2.3086536023472335,0.4655894673847994,1.3379505627136286,4.581343882544891,5.326422722038327,3.7826426896012446,0.08372093023255814,93600.000001,29.775000000000006,,,6747,3.0695870408396075,NORMAL,UP,FORECAST_OB_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.13664865969375378,0.12825817657050176,-0.18261624714251048,STABLE_POSITIVE_FOLDS,-0.23853211009174313,43200.00000000001
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OS_CROSS|4H|DOWN,DNO_QUANTILE,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,586,171,72,230,0.3924914675767918,0.29180887372013653,0.7880184331797235,190.82005943536404,74.89524517087668,71999.999999,86399.999999,129599.999999,4.593624161073821,2.04603235625918,0.5396935933147627,1.3396981177072371,3.664365804788197,4.3624662315633795,3.4535353640834954,0.12286689419795221,86400.000001,31.19500000000005,,,6747,3.0709559662331736,NORMAL,DOWN,FORECAST_OS_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.1730623096739573,0.015910928819232728,-0.17399951591749585,STABLE_POSITIVE_FOLDS,-0.2073732718894009,43200.00000000001
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|4H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,315,144,44,87,0.2761904761904762,0.45714285714285713,0.663594470046083,103.45009740746292,28.571931664918328,71999.999999,104399.999999,143999.999999,4.937172522682193,2.1808936761453768,0.5075185551427819,1.1821862348178063,3.425285172410485,4.219230847616533,3.0574928225654445,0.13968253968253969,64800.00000099999,29.514999999999993,,,6747,3.0449463837554185,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.3383962930966779,-0.10039006256708288,-0.15718387043290838,STABLE_POSITIVE_FOLDS,-0.3317972350230415,43200.00000000001
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|4H|UP,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,328,135,57,96,0.2926829268292683,0.4115853658536585,0.6192660550458715,107.25335720680394,31.391226499552374,71999.999999,115199.999999,152639.9999990001,5.977344774245467,2.2701834862385346,0.5203896440608912,1.1550656802053458,3.884328934373525,4.995901613302919,4.245379296512365,0.17378048780487804,57600.000001,17.909999999999997,,,6747,3.058179329226557,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.2924200720590402,-0.08293486559247804,-0.09255668957019059,STABLE_POSITIVE_FOLDS,-0.37614678899082576,43200.00000000001
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|4H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,1180,196,281,444,0.376271186440678,0.16610169491525423,0.9032258064516129,383.44750889679716,144.28024911032028,28799.999999,43199.999999,86399.999999,2.736568290873869,1.139184271786433,0.7216873689501387,1.1061761501717986,2.760736196319024,6.0494314939198395,5.730625583566713,0.23813559322033898,86400.000001,68.59999999999991,,,6747,3.077344284736482,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.047355130869075,-0.0003093523168811174,-0.05873081689510909,STABLE_POSITIVE_FOLDS,-0.09216589861751157,0.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|4H|UP,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,1256,203,276,502,0.3996815286624204,0.16162420382165604,0.9311926605504587,408.4469505861404,163.24870158777267,43199.999999,71999.999999,100799.999999,4.210266535044424,1.49773755656108,0.6329476643598615,1.2876608660110689,4.339700071139987,6.07421274656196,5.081845131064512,0.2197452229299363,72000.000001,48.32000000000001,,,6747,3.0750627424138717,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.04245891002703771,0.024063736240674094,-0.04659195444513231,STABLE_POSITIVE_FOLDS,-0.06422018348623859,14400.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|4H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,726,197,162,273,0.3760330578512397,0.2713498622589532,0.9078341013824884,235.88272794662714,88.69970348406227,43199.999999,71999.999999,86399.999999,3.338398116896859,1.406431334622824,0.6443104747550871,1.174112256586481,2.6492067083064974,4.946336910872607,3.975218941915397,0.2231404958677686,86400.000001,30.209999999999994,,,6747,3.0778005932010037,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.15260329821277396,-0.0005474809063193975,-0.07372591424767946,STABLE_POSITIVE_FOLDS,-0.08755760368663601,14400.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|4H|UP,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,752,191,164,288,0.3829787234042553,0.25398936170212766,0.8761467889908257,244.6204542081045,93.68442927118896,57599.999999,71999.999999,86399.999999,4.504021447721179,1.6672688949111718,0.5872363366803696,1.2015325821031504,3.663937810082825,5.10290992331438,5.162399158190096,0.21808510638297873,72000.000001,69.2,,,6747,3.074150125484828,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.13482406790750934,0.007360930982509006,-0.04825207099208989,STABLE_POSITIVE_FOLDS,-0.11926605504587162,28800.0
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|4H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,522,155,128,190,0.36398467432950193,0.29693486590038315,0.7142857142857143,169.60163083765752,61.732394366197184,28799.999999,57599.999999,86399.999999,3.34319134012019,1.300381489467578,0.6964601769911519,1.183522279440864,2.863743362468809,5.496163274779156,4.714362794528281,0.24521072796934865,86400.000001,83.29499999999996,,,6747,3.0778005932010037,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.17818830185420392,-0.012595864428057157,-0.05165568214609942,STABLE_POSITIVE_FOLDS,-0.28110599078341014,0.0
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|4H|UP,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,506,153,125,179,0.35375494071146246,0.30237154150197626,0.7018348623853211,164.5494880546075,58.21019439085918,43199.999999,57599.999999,86399.999999,4.31326417851924,1.5395990141877058,0.6197357555739067,1.1862576355843497,3.402662858327682,6.222619349903411,5.63509785039661,0.24703557312252963,72000.000001,123.5,,,6747,3.0750627424138717,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.18320624770735794,-0.021862851710283848,-0.01930160425253899,STABLE_POSITIVE_FOLDS,-0.29357798165137616,14400.0
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|4H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,191,90,27,60,0.31413612565445026,0.4712041884816754,0.4147465437788018,63.18135849056603,19.84754716981132,71999.999999,100799.999999,143999.999999,4.431057844367956,2.0738259900773293,0.5550018243507568,1.1975563125478754,2.887339574257519,4.840003565380164,4.29411764705872,0.14136125654450263,72000.000001,63.309999999999945,,,6747,3.023043577458362,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.35245762443549616,-0.06244441310310883,-0.15550515357094544,STABLE_POSITIVE_FOLDS,-0.5806451612903226,43200.00000000001
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|4H|UP,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,182,69,30,77,0.4230769230769231,0.3791208791208791,0.3165137614678899,59.441579731743666,25.148360655737704,86399.999999,129599.999999,158399.999999,5.123728099223307,2.2279942279942255,0.5790581425940544,1.0130478085764787,3.528041292717133,5.309765761371004,4.5811630847029114,0.16483516483516483,57600.000001,37.53500000000001,,,6747,3.0618297969427335,NORMAL,UP,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.2599555853262608,0.04745913065517676,-0.10150201253990379,STABLE_POSITIVE_FOLDS,-0.6788990825688074,57600.00000000001
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|4H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,409,150,125,101,0.2469437652811736,0.36674816625916873,0.6912442396313364,133.3219544846051,32.92302543507363,28799.999999,43199.999999,71999.999999,2.7762790791730034,1.1861704315494066,0.7158313423899461,1.1829129968279681,2.858541911351878,5.5836599584248,4.676954690210954,0.3056234718826406,72000.000001,62.97000000000003,,,6747,3.0677618069815193,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.2480016022129895,-0.1296367734763855,0.008757061767192542,STABLE_POSITIVE_FOLDS,-0.30414746543778803,0.0
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|4H|UP,INVERSE_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,310,135,96,56,0.18064516129032257,0.43548387096774194,0.6192660550458715,101.38262945828981,18.314281450529773,28799.999999,43199.999999,57599.999999,3.466881667080131,1.2877944832484924,0.6858599676657132,1.2909225172989007,3.7425556733628778,6.222619349903411,5.258523791682317,0.3096774193548387,57600.000001,82.31999999999991,,,6747,3.057723020762035,NORMAL,UP,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.3163185771731236,-0.19497263113142374,0.0433402419797701,STABLE_POSITIVE_FOLDS,-0.37614678899082576,0.0
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|4H|DOWN,MACD,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,325,172,42,99,0.3046153846153846,0.5292307692307693,0.7926267281105991,105.61054270462633,32.17059608540925,71999.999999,86399.999999,115199.999999,4.195026635222486,1.8015190403759886,0.5642504837919486,1.4699164270550686,3.7365796282839647,4.582051449891994,3.5661254612546127,0.12923076923076923,72000.000001,26.140000000000015,,,6747,3.077344284736482,NORMAL,DOWN,HIST_CROSS_DOWN_ZERO,DINAPOLI_MACD_REFERENCE_V1,True,0.41048420518459006,-0.07196515414217447,-0.16763564088467883,STABLE_POSITIVE_FOLDS,-0.20276497695852536,43200.00000000001
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|4H|UP,MACD,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,325,175,56,88,0.27076923076923076,0.5384615384615384,0.8027522935779816,105.73597090261283,28.630047505938244,86399.999999,100799.999999,143999.999999,5.881955547548815,2.1455475730687317,0.522251837492933,1.2424566735123639,4.3109749876897085,5.438589752493964,3.6764760663065688,0.1723076923076923,72000.000001,30.649999999999977,,,6747,3.0736938170203056,NORMAL,UP,HIST_CROSS_UP_ZERO,DINAPOLI_MACD_REFERENCE_V1,True,0.4192962446669201,-0.10484856165251555,-0.09402948506737632,STABLE_POSITIVE_FOLDS,-0.19266055045871566,57600.00000000001
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|4H|DOWN,MACD,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,325,172,42,99,0.3046153846153846,0.5292307692307693,0.7926267281105991,105.61054270462633,32.17059608540925,71999.999999,86399.999999,115199.999999,4.195026635222486,1.8015190403759886,0.5642504837919486,1.4699164270550686,3.7365796282839647,4.582051449891994,3.5661254612546127,0.12923076923076923,72000.000001,26.140000000000015,,,6747,3.077344284736482,NORMAL,DOWN,MACD_CROSS_DOWN_SIGNAL,DINAPOLI_MACD_REFERENCE_V1,True,0.41048420518459006,-0.07196515414217447,-0.16763564088467883,STABLE_POSITIVE_FOLDS,-0.20276497695852536,43200.00000000001
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|4H|UP,MACD,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,325,175,56,88,0.27076923076923076,0.5384615384615384,0.8027522935779816,105.73597090261283,28.630047505938244,86399.999999,100799.999999,143999.999999,5.881955547548815,2.1455475730687317,0.522251837492933,1.2424566735123639,4.3109749876897085,5.438589752493964,3.6764760663065688,0.1723076923076923,72000.000001,30.649999999999977,,,6747,3.0736938170203056,NORMAL,UP,MACD_CROSS_UP_SIGNAL,DINAPOLI_MACD_REFERENCE_V1,True,0.4192962446669201,-0.10484856165251555,-0.09402948506737632,STABLE_POSITIVE_FOLDS,-0.19266055045871566,57600.00000000001
MACD|MACD_12_26_9_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|4H|DOWN,MACD,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,265,150,35,76,0.28679245283018867,0.5660377358490566,0.6912442396313364,86.13875704538712,24.703945416790273,86399.999999,115199.999999,143999.999999,4.826194396387523,2.158778511291734,0.5386159094126604,1.4042077644429263,3.571626951063715,4.687159431300864,3.7408990395909054,0.1320754716981132,86400.000001,25.55000000000001,,,6747,3.0764316678074377,NORMAL,DOWN,HIST_CROSS_DOWN_ZERO,MACD_12_26_9_SHIFT0_V1,True,0.44729117180287736,-0.08978808592737042,-0.16479093841733486,STABLE_POSITIVE_FOLDS,-0.30414746543778803,57600.00000000001
MACD|MACD_12_26_9_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|4H|UP,MACD,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,266,140,39,82,0.3082706766917293,0.5263157894736842,0.6422018348623854,86.52797981297313,26.674038889713522,86399.999999,115199.999999,145439.9999990001,6.290228744378606,2.359435193413039,0.48544885324102516,1.1936157315941716,3.982326746897493,5.134321819790168,3.603397460172693,0.14661654135338345,57600.000001,54.97000000000003,,,6747,3.074150125484828,NORMAL,UP,HIST_CROSS_UP_ZERO,MACD_12_26_9_SHIFT0_V1,True,0.40715049567906586,-0.067347115730017,-0.11972063602168517,STABLE_POSITIVE_FOLDS,-0.3532110091743119,57600.00000000001
MACD|MACD_12_26_9_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|4H|DOWN,MACD,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,265,150,35,76,0.28679245283018867,0.5660377358490566,0.6912442396313364,86.13875704538712,24.703945416790273,86399.999999,115199.999999,143999.999999,4.826194396387523,2.158778511291734,0.5386159094126604,1.4042077644429263,3.571626951063715,4.687159431300864,3.7408990395909054,0.1320754716981132,86400.000001,25.55000000000001,,,6747,3.0764316678074377,NORMAL,DOWN,MACD_CROSS_DOWN_SIGNAL,MACD_12_26_9_SHIFT0_V1,True,0.44729117180287736,-0.08978808592737042,-0.16479093841733486,STABLE_POSITIVE_FOLDS,-0.30414746543778803,57600.00000000001
MACD|MACD_12_26_9_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|4H|UP,MACD,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,266,140,39,82,0.3082706766917293,0.5263157894736842,0.6422018348623854,86.52797981297313,26.674038889713522,86399.999999,115199.999999,145439.9999990001,6.290228744378606,2.359435193413039,0.48544885324102516,1.1936157315941716,3.982326746897493,5.134321819790168,3.603397460172693,0.14661654135338345,57600.000001,54.97000000000003,,,6747,3.074150125484828,NORMAL,UP,MACD_CROSS_UP_SIGNAL,MACD_12_26_9_SHIFT0_V1,True,0.40715049567906586,-0.067347115730017,-0.11972063602168517,STABLE_POSITIVE_FOLDS,-0.3532110091743119,57600.00000000001
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|4H|UP,OSC_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,411,147,31,183,0.44525547445255476,0.35766423357664234,0.6743119266055045,133.73518930957684,59.54632516703786,71999.999999,100799.999999,158399.999999,6.854614299908163,2.557077625570775,0.4392485361093039,1.3924717030797484,4.556435303462499,5.349134317235146,2.990116826832475,0.07542579075425791,72000.000001,20.620000000000005,,,6747,3.073237508555784,NORMAL,UP,CROSSED_OB_BAND_UP,PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE,True,0.23849893978202402,0.06963768203080845,-0.1909113866208107,STABLE_POSITIVE_FOLDS,-0.32110091743119273,43200.00000000001
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|4H|DOWN,OSC_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,336,127,36,128,0.38095238095238093,0.37797619047619047,0.5852534562211982,109.41218424962852,41.680832095096584,71999.999999,86399.999999,143999.999999,5.35037878787878,2.366093688492322,0.48288556911187513,1.2937306361089769,3.6319708547090066,3.978321523158485,2.944751381215465,0.10714285714285714,86400.000001,49.854999999999976,,,6747,3.0709559662331736,NORMAL,DOWN,CROSSED_OS_BAND_DOWN,PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE,True,0.25922962643001124,0.00437184219482184,-0.18972355297259091,STABLE_POSITIVE_FOLDS,-0.41013824884792627,43200.00000000001
