timeframe,split,direction,control_id,event_semantics,comparison_scope,horizon,event_count,base_sample_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_pct_mean,mfe_pct_median,mfe_pct_mean_ci_lo,mfe_pct_mean_ci_hi,mae_pct_mean,mae_pct_median,mae_pct_mean_ci_lo,mae_pct_mean_ci_hi,mfe_atr_mean,mfe_atr_median,mfe_atr_mean_ci_lo,mfe_atr_mean_ci_hi,mae_atr_mean,mae_atr_median,mae_atr_mean_ci_lo,mae_atr_mean_ci_hi
1D,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,58,1124,N_30_99,0.5689655172413793,0.44117876705727427,0.6881839919916508,0.5355871886120996,0.0333783286292797,0.062320998968954155,0.003862624392523686,0.010262872218789187,-0.01098835461639114,0.021336850203322724,4.853871716347828,3.592254259378194,3.729018223297975,6.0568661446385645,6.437391554544509,5.19444660084906,5.0861659847999725,7.774836636210078,0.5443660007026074,0.5001478681700162,0.4518316019524092,0.6421632987259296,0.8102768606657227,0.6791333870382663,0.6532416976856417,0.9906977271321632
1D,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,58,1122,N_30_99,0.5517241379310345,0.4245185822161052,0.6725034870705885,0.5472370766488414,0.004487061282193117,0.008199483320229017,0.0015845185161665963,0.006518783525753524,-0.0189292398532868,0.022540165954703366,6.860878670927384,5.666325680008523,5.477661997464198,8.341916642914125,8.858305466757601,7.4016803004821,7.230749233816031,10.58679845619141,0.8014960647186661,0.6797020260756769,0.6668911806170913,0.932519951899145,1.131784218422214,0.8815624844389731,0.9334634425789445,1.3565481962339023
1D,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,58,1120,N_30_99,0.5344827586206896,0.40799953310272974,0.6566818464217328,0.5535714285714286,-0.01908866995073899,-0.034482758620689835,-0.0006519705871950931,0.009839165646179815,-0.026706049736720628,0.028827653705346203,8.581195225160085,6.498502108815016,6.743190008544472,10.374210516369228,11.671630561876812,8.273965658920456,9.342086424987881,14.410150126474008,1.0257840848644733,0.8963599229403336,0.8410931117207354,1.2327890773879313,1.4646584712260544,0.9727161492921274,1.1744905863279118,1.776662240605728
1D,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,58,1115,N_30_99,0.5,0.3753805824767928,0.6246194175232072,0.5739910313901345,-0.07399103139013452,-0.12890625,-0.008708805337651625,-0.002397905767442421,-0.03962395126553946,0.025463540205279304,10.986867250315841,8.324806684095728,8.728917368890327,13.374624309897143,13.620187315092233,9.653179728770176,10.91121080366043,16.969487780544338,1.31813565991336,1.1372541750215843,1.03166509348335,1.6099344841806305,1.7444230755481074,1.268948716900864,1.383555743394751,2.1443650052175367
1D,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,98,1124,N_30_99,0.5714285714285714,0.4725825662207811,0.6648858160512964,0.5355871886120996,0.035841382816471756,0.06691979117228275,0.0017972369398987157,0.005730389739891262,-0.0072539799926611415,0.010820508832077276,3.3421723822328735,3.0278958372667706,2.8559440519370387,3.8717783043973446,4.336478410291081,3.453695905018236,3.5994812755329533,5.0710106541679,0.4231640496521692,0.39626435998487075,0.3638763172645207,0.4920310669684527,0.5800804712399877,0.41802469133987846,0.4613034442878033,0.7059733367977109
1D,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,98,1122,N_30_99,0.6632653061224489,0.5651133741942346,0.7491000709990853,0.5472370766488414,0.11602822947360758,0.21202552682310705,0.02413310488684725,0.02450777206335053,0.006360641259679197,0.04250629573064166,6.785361792768973,5.1856427419649505,5.776410143305608,8.011314745982325,6.025409410468815,4.747451675156851,5.13498999052435,7.072821044060055,0.8592305338856159,0.6671696016132669,0.7211947410647342,1.0077724283286624,0.809863638298359,0.5676123669132895,0.6556065660386121,0.9647315371983947
1D,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,98,1120,N_30_99,0.6326530612244898,0.5338857137383178,0.7214127104812545,0.5535714285714286,0.07908163265306123,0.1428571428571428,0.023764783068601532,0.028183848946692902,0.00042743755076902866,0.047562304232743456,9.113930581879268,7.0851175289880075,7.790942144445645,10.565993837790135,8.29767481411408,5.4608492486926234,6.552003170529388,10.179595907420559,1.1607597309603517,0.928203716422543,0.9720969218448889,1.3445904229939496,1.109307607470033,0.6841072540354747,0.8935235634106641,1.3564956113320905
1D,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,98,1115,N_30_99,0.673469387755102,0.5756129567648199,0.7582388287530822,0.5739910313901345,0.09947835636496749,0.17330994897959173,0.0473834826517168,0.04147576270536124,0.020037467817363142,0.07730998935640818,13.958996384642518,9.782023238084363,12.038214676111167,16.268661294027236,9.898768569468748,6.611728563020401,8.05412561533822,11.96672284706614,1.856723708870386,1.3843486499110278,1.5076798000539624,2.2112817693704065,1.3177760375900525,0.8517446867424994,1.0750772379382343,1.594931645717148
1D,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,82,1124,N_30_99,0.6219512195121951,0.5137693688945206,0.7192179006810697,0.5355871886120996,0.08636403090009548,0.16125111417227123,0.005277970413508437,0.010845454398446086,-0.0048003794130806856,0.013948751622051921,3.553744696387885,3.5288567546335186,2.9623701501008317,4.059696607912127,4.25154414288756,3.1259189075864615,3.3586900710184966,5.365719363882193,0.4640001419228507,0.4728137207896317,0.4020613703407923,0.5217311369034309,0.5917075101047434,0.38030723283752377,0.46302408867576883,0.7607852850983505
1D,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,82,1122,N_30_99,0.6585365853658537,0.5508753748631217,0.7520080755851459,0.5472370766488414,0.11129950871701233,0.2033844442678956,0.02209138166414692,0.024180842161207083,0.003232227007474517,0.04067050626185653,6.998798215743882,5.582533729783219,5.703902230961725,8.267906305629662,6.060159729461712,4.43793962516439,4.824032288772208,7.259503207230067,0.9078860277336983,0.8337280770116464,0.7774356094270056,1.0491896518837565,0.846558262242646,0.613135778953249,0.6827881772911896,1.0494494905027274
1D,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,82,1120,N_30_99,0.6707317073170732,0.5633818520351263,0.7628003253707004,0.5535714285714286,0.11716027874564461,0.21164437450826123,0.023131011847254686,0.02702785201215263,-0.002888985073311974,0.048278470367083944,9.37085755211908,7.158161642931121,7.803449918062526,11.01741229769908,8.272982370937495,5.054629691859638,6.291611684291581,10.518943099576216,1.2314203293360688,1.0439136318704927,1.0562361021848257,1.411549411432375,1.147269415949939,0.7303617671768208,0.8610965573489694,1.4392137612993998
1D,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,82,1115,N_30_99,0.6707317073170732,0.5633818520351263,0.7628003253707004,0.5739910313901345,0.09674067592693869,0.16854039634146356,0.041234236364656666,0.04147576270536124,0.004700474668521413,0.07404048057555539,14.626382064914088,10.498771990644341,12.37098797879131,16.919020969964105,10.453271041598628,6.389511655849015,8.305356445058866,12.85055738577819,2.073135160624899,1.4382299255001514,1.662556722939573,2.425345772255395,1.4747652938462188,0.8887148752844982,1.124510406486038,1.8258490603922255
1D,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,25,374,N_LT_30,0.68,0.4840991373457672,0.8279501248310885,0.516042780748663,0.163957219251337,0.3177202072538863,-0.002662260085708672,-0.010822116027675355,-0.013878087178532995,0.010186217626515904,2.7760771872531302,2.4481250869088313,2.0892405466994948,3.65946807366126,2.8931899223961364,1.3491165991804408,1.9375089817205777,3.8787632276434936,0.570678590979533,0.49527233160548967,0.4102882127642822,0.7419045878917666,0.5987402039504715,0.328919244307208,0.38873876167182403,0.8215935179874304
1D,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,25,372,N_LT_30,0.44,0.2666537494700257,0.6293298298043557,0.47043010752688175,-0.030430107526881744,-0.06468571428571435,0.011842712264430273,0.005704511098734821,-0.006798144028097198,0.03153412314966584,3.669611707538619,3.3672213260888038,2.8487685975543826,4.724936943053632,5.148481578896026,3.813149235434538,3.4056329597498034,7.160934602357568,0.7672064527412004,0.7022758925725217,0.5737582794374555,0.9731831401288339,1.0819283621829767,0.6171946352471278,0.7010869780791368,1.6361358763879887
1D,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,25,370,N_LT_30,0.44,0.2666537494700257,0.6293298298043557,0.4702702702702703,-0.030270270270270294,-0.06436781609195408,0.0037248130953451987,0.003647377239335059,-0.03419511873247422,0.03612755187705015,5.693842536543111,4.423591744119115,3.6918191616465754,8.778403569143373,6.228711301249088,4.364848454182057,4.39890499216942,8.25393010300951,1.2307217534738586,0.814556152576007,0.7256122925529954,1.7542828227225782,1.3256624456278552,1.0073389870764322,0.8923710593403097,1.879268739737238
1D,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,25,365,N_LT_30,0.48,0.30031003928960015,0.6650178204685269,0.4438356164383562,0.03616438356164381,0.08148148148148149,8.939244920203482e-05,0.0034717155503671826,-0.040682314052142066,0.039693596182690846,8.166211613985086,5.905937611050171,5.592210663271202,11.226642204370322,8.572352277242354,7.272843368878111,5.641351793092951,11.778793657637742,1.7466562250145834,1.2293648914373347,1.1836181806976884,2.379440523416205,1.9061237562633437,1.1677740650035355,1.1736280399550558,3.0421391934404527
1D,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,28,374,N_LT_30,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.516042780748663,0.12681436210847985,0.2457438934122873,0.00026264796748038625,-0.009876967526722069,-0.01090719402667787,0.012260287064280596,2.290035312735191,2.0846953899072074,1.6716387243438293,2.994327334216961,2.853772005208142,1.769103986077226,1.9425743264233497,3.829497853290806,0.45583613676797446,0.352566380533581,0.3318433374553192,0.6102215901774263,0.5744112613472315,0.3247862477802812,0.37481489995812356,0.7814804786082972
1D,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,28,372,N_LT_30,0.42857142857142855,0.2650829618073123,0.6092952101438459,0.47043010752688175,-0.0418586789554532,-0.08897959183673476,0.010862315719237906,0.007368678907031634,-0.007576995399506917,0.02911544670848427,3.4929288714042492,3.3772277340002073,2.5615945725286315,4.612328109674114,5.21493303144719,4.090827002043971,3.818147118319032,6.885081839530988,0.7156416422691013,0.640564708421268,0.5013024470875063,0.971004838721702,1.0631536158686534,0.654511083452417,0.7423298725501808,1.402545316877893
1D,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,28,370,N_LT_30,0.4642857142857143,0.29531303739659587,0.6418760485789833,0.4702702702702703,-0.005984555984555995,-0.01272577996715929,0.019935785379039613,0.008858650032405047,-0.018761544296041033,0.05457119009415353,5.330600321442453,4.1930614559937895,3.55451651133529,8.110290097206889,7.706892167293313,5.46296537828324,5.475255594670224,10.700433363077954,1.0625288887979274,0.744075210485355,0.6322446868987642,1.59560171571344,1.6369390383283338,1.030490889589865,1.0346246939680452,2.2841577397519908
1D,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,28,365,N_LT_30,0.4642857142857143,0.29531303739659587,0.6418760485789833,0.4438356164383562,0.02045009784735813,0.046075837742504344,0.022289541416029186,0.009111270417880402,-0.02738240381773196,0.06721308518752023,8.09129968928544,6.148007751134472,5.476292147303685,11.150226737484926,10.42139895054197,7.539175857552046,7.152337109208129,13.935189890194827,1.5709095121817935,1.167633655846775,1.0564945030703496,2.194304327074888,2.4306501611651234,1.148875175119534,1.36665564560106,3.632198136470039
1D,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,25,374,N_LT_30,0.56,0.37067017019564436,0.7333462505299744,0.516042780748663,0.043957219251337,0.08518134715025938,0.00840743703869359,-0.0016468350613503269,-0.004681239045130022,0.021033522700629616,1.9476704536951974,1.8332425182328784,1.3192328841885905,2.6047240807055463,3.5271505969037786,2.591794419682944,2.4037126864453002,4.90265029859711,0.38593229982019395,0.3308527374704567,0.2704831968995527,0.5284140823771528,0.6819105533074361,0.5382028024976481,0.464468215316299,0.9021429267325608
1D,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,25,372,N_LT_30,0.44,0.2666537494700257,0.6293298298043557,0.47043010752688175,-0.030430107526881744,-0.06468571428571435,0.020134394089890737,0.005704511098734821,-0.006979421972488588,0.050909376436006674,3.171047359210462,2.934320480867906,2.1360550481135925,4.336716193757784,6.228865612426258,4.118773388894384,4.268319345781029,8.66282543847961,0.6477274573465097,0.5551776077481261,0.4145880161853365,0.9385467414521227,1.3011331615503214,0.6664339295431814,0.8808572528940947,1.797445433034831
1D,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,25,370,N_LT_30,0.56,0.37067017019564436,0.7333462505299744,0.4702702702702703,0.08972972972972976,0.19080459770114944,0.015626620133160418,-0.01747085383112079,-0.018888399208913383,0.05018188612257973,5.058339220712649,3.9625311678684647,3.4836696803907263,6.729208029274213,7.725981305449438,4.488089990367506,5.32382872717227,10.555283984476832,0.9335176631583881,0.830750235713451,0.6474862502797212,1.2608778596878043,1.764663461468169,0.8382509771094878,1.1268921115273896,2.472780505137386
1D,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,25,365,N_LT_30,0.56,0.37067017019564436,0.7333462505299744,0.4438356164383562,0.11616438356164388,0.2617283950617284,0.018723598444860406,-0.021715618868099584,-0.026143886123060792,0.06770478069426512,8.619796291281435,7.0206338213168475,6.280733273852674,11.392917789741048,10.965409978473733,4.488089990367506,7.171635383709077,14.993238015491793,1.5623030006227,1.57915729877029,1.1044231181512936,1.9971290564140964,2.637630514387364,0.913867286174998,1.5543158184255665,3.87111882430186
1D,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,24,374,N_LT_30,0.5416666666666666,0.35074553553106635,0.7210894164831857,0.4839572192513369,0.05770944741532974,0.11924493554327809,-0.0004325267927300878,0.0027428722488923585,-0.023935718066925776,0.02242519537604812,3.103942293056915,1.9697151320634798,1.7053193648845877,5.0943970333093604,3.9546944149630776,2.0338968098866763,2.3695480040245456,5.633639764991982,0.4847375229270952,0.40801473728680904,0.30285526570621185,0.7110254085284142,0.5680756537879426,0.44568666435315685,0.37561624984044545,0.831839949264206
1D,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,24,372,N_LT_30,0.4583333333333333,0.27891058351681425,0.6492544644689338,0.5295698924731183,-0.07123655913978494,-0.13451776649746194,-0.012485873291114174,-0.0030269978484676607,-0.05539824376851089,0.02422070651304998,5.4784535979510345,3.211408849485164,3.1829502404210723,8.010152135301501,7.974098808584389,5.049806727653638,5.044691645001597,11.472178047762913,0.8686170877862254,0.5044996893104273,0.5827834861658183,1.192998364698887,1.0895438791080188,0.7392545297812689,0.7234545568527186,1.5292275574253766
1D,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,24,370,N_LT_30,0.5,0.31427131627763083,0.6857286837223692,0.5297297297297298,-0.02972972972972976,-0.056122448979591844,-0.018986469637231777,0.0006318919460652217,-0.06971838794231823,0.026441439136444235,6.7836995121416805,5.211161664423963,4.1595126220287275,9.515971750213051,10.045421167640091,5.791017223058025,6.257008732706919,14.073054559652517,1.1055806488343591,0.7234743990588468,0.7413928396612895,1.5910400579001616,1.4402614200219102,1.0918342143762603,0.971260382523112,1.9702164798643709
1D,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,22,365,N_LT_30,0.45454545454545453,0.26920014432004846,0.6534052671095845,0.5561643835616439,-0.10161892901618935,-0.18271383788625173,-0.012271488587221525,-0.011537835622437986,-0.06528224289213568,0.03755019908212516,8.736963171477008,6.184868687744519,5.627730019879855,11.961394652298322,12.988230038742115,8.41224793741029,8.332344961925443,17.880639961875858,1.4082974062587903,1.1537055059808858,0.929791203485352,2.012583807918021,1.8825604722509859,1.3764095089187947,1.2523626886998185,2.4996721753340525
1D,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,34,374,N_30_99,0.5588235294117647,0.3945361778918369,0.7111675978470325,0.4839572192513369,0.07486631016042783,0.15469613259668513,-0.00017161941000318366,0.004640493917910771,-0.018770903093272468,0.016919257868204578,2.959142606454474,2.085349961354758,1.987663425221944,4.040567339238963,3.4486792836892164,2.680395315003489,2.2563355264462124,4.652379684290611,0.4809465052847279,0.4278492083292356,0.3650460711030482,0.6234708092525671,0.5472249696032598,0.3924653421621455,0.3755330042160903,0.7517290039559001
1D,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,34,372,N_30_99,0.5294117647058824,0.3673644042005483,0.6854874836688863,0.5295698924731183,-0.00015812776723589383,-0.00029859659599873467,-0.008204929119266506,0.001792447913192996,-0.03696254834204911,0.016746653372682992,4.582876044305373,3.211408849485164,3.294961275881051,5.937993683054031,6.678441158585625,5.009024594018919,4.267727682747682,9.111138975307401,0.7685355320148157,0.5523362569007986,0.5761818130608696,0.9602850577296193,1.0327758066078798,0.737719841824502,0.7310965647621286,1.3545660290047605
1D,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,34,370,N_30_99,0.5294117647058824,0.3673644042005483,0.6854874836688863,0.5297297297297298,-0.00031796502384739966,-0.0006002400960384291,-0.003405292648325871,0.011686718092587811,-0.037131537908378545,0.029224509026484255,6.055001075887468,5.211161664423963,4.470741656643269,7.936969946110311,7.7772064149228095,5.55349875764243,5.007906586237099,10.9784504194876,1.063675427318695,0.7715508363060257,0.7706028796590101,1.3968923170966097,1.243368236420399,0.9947163705303008,0.909187792161895,1.6220667114813114
1D,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,32,365,N_30_99,0.5,0.33630614316859386,0.6636938568314061,0.5561643835616439,-0.05616438356164388,-0.10098522167487689,-0.00023962836855024108,-0.005648377465295784,-0.03844542034822154,0.04313671161564457,8.422872593841603,6.298514479884411,5.729536753966304,11.136986807279879,10.131100518929756,5.9683493276374655,6.782924499390372,13.975593881845265,1.4366309654618385,1.040829889964988,1.0380860183373999,1.9230829661743025,1.6256410854349652,1.1814082081336523,1.1762464390491973,2.166434668928707
1D,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,29,374,N_LT_30,0.5172413793103449,0.3443073797056916,0.6861418066920478,0.4839572192513369,0.03328416005900797,0.06877500476281195,-0.010158022843950449,0.0007022431816754438,-0.032520273169606914,0.006173112752995589,2.5048261028924306,1.5910443036247353,1.786239483987445,3.2817260915746522,3.949101126340534,2.9205122184694785,2.3287018599115554,5.7855267620456345,0.42269167953640696,0.36717528305642916,0.30730882476712734,0.565087609040164,0.6064443163280929,0.4931963701604385,0.3897008230297361,0.8555768147349403
1D,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,29,372,N_LT_30,0.4827586206896552,0.3138581933079522,0.6556926202943085,0.5295698924731183,-0.04681127178346306,-0.08839488884999114,-0.014594912894479815,-0.0023001688489598937,-0.03898364994460795,0.00895067470185729,4.064989224584049,2.803321820659397,2.7571413545245664,5.259156414989348,7.644058274254172,5.303882511606511,4.867352412193353,10.73514694681116,0.6890726053599482,0.4830160667239783,0.5057009680135978,0.9082754078863663,1.1381257469844395,0.7613961167774133,0.8288735186253559,1.4896232274316308
1D,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,29,370,N_LT_30,0.4827586206896552,0.3138581933079522,0.6556926202943085,0.5297297297297298,-0.046971109040074566,-0.08866995073891626,-0.017237618305210187,-0.005440199024360992,-0.053765530927708485,0.016517608121015815,5.481243633942225,4.84893675780171,3.77146417622393,7.3302444965090885,8.619042569589636,5.821732447119441,5.725067409218459,11.72376988790099,0.9633409117553138,0.7001261878327206,0.6606358931802646,1.3343928168048174,1.3429247086609797,1.0361406227620638,0.9894157645646189,1.6964279836635447
1D,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,28,365,N_LT_30,0.5,0.3263284683244634,0.6736715316755366,0.5561643835616439,-0.05616438356164388,-0.10098522167487689,-0.015272162304577409,-0.005696798308661155,-0.05738944876808007,0.03255908992774369,7.899530877535687,5.836452712079602,5.2972201613705865,10.383964134135457,12.151546490067881,9.385340156864178,8.479501957216177,16.1987667693049,1.395744972615207,0.9424030707469091,0.9695941259167329,1.9331122453099159,1.9360683165727566,1.419644784547484,1.4337429316802095,2.53674886028165
1H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,1325,26056,N_GE_100,0.5033962264150943,0.47650330005048297,0.5302695162129452,0.4912879950875038,0.01210823132759048,0.024645892935840852,0.0008382404039914949,-8.338660811069154e-05,0.00017659592547900337,0.0014159437498301472,0.7500050938873272,0.5347593582887735,0.7035247505312531,0.8150492287191241,0.9053767251231511,0.5968708953956804,0.851914336758481,0.9670980524148571,0.5539776695161814,0.43761546938862983,0.5250334278253026,0.5887940881528199,0.7093615516739196,0.4921324412239144,0.6690942392401372,0.7520237766086721
1H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,1325,26054,N_GE_100,0.5064150943396226,0.4795150286340655,0.5332780687524101,0.4836493436708375,0.022765750668785112,0.047070777551347254,0.0007439708523528841,-0.0001572574304136154,-0.00012723145491071118,0.0016687912487279265,1.2209757075445644,0.8181112301599406,1.1485947159491323,1.303735052514126,1.4167766401176023,1.0017942583732085,1.3414009094333406,1.496932292755813,0.8973302200408988,0.6857301311768806,0.8521920239142144,0.9457911555436428,1.117038627794283,0.786155941583284,1.05742977852026,1.1711261584621453
1H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,1325,26052,N_GE_100,0.4928301886792453,0.46596994582900997,0.5197318865037526,0.4809995393827729,0.011830649296472373,0.024595968037004035,0.0011225466299259936,5.066369439665763e-05,4.2222363211059024e-05,0.0022111759429175736,1.5611227636163538,1.0737204570355354,1.465804048113155,1.657182059739051,1.7621762038060351,1.2704842570429078,1.6633356519653058,1.859087967217491,1.1477128370441454,0.8483383597492283,1.0889729006304747,1.2105572846716641,1.402416439360366,0.9943499252597295,1.3329099188760432,1.4729580409034222
1H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,1325,26047,N_GE_100,0.45132075471698113,0.4247051013075883,0.4782178655832736,0.4794026183437632,-0.028081863626782055,-0.058576784006309945,0.0030973057733782224,0.0024860161591051533,0.001473800943632924,0.004733246453175715,2.184050710159152,1.4211695040710492,2.0673600888160726,2.316971913663253,2.44642417072242,1.802842550924651,2.3107968666958913,2.572902905934179,1.6262542192229914,1.1329506199044832,1.537138352854225,1.7161420303541315,1.9523264483637444,1.4165528603498518,1.850647047865056,2.0504697101346543
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,2435,26056,N_GE_100,0.5433264887063655,0.5234885358888042,0.5630279480025646,0.4912879950875038,0.05203849361886165,0.1059225833710693,0.00014518160612963455,-0.0007500375018751892,-0.00030240897672499797,0.0005621595098883223,0.7013025970984998,0.5085156186939991,0.6709791191835002,0.733629580113272,0.7604102989163677,0.49122626889424187,0.7259155137218051,0.7982283665629587,0.5094041326312667,0.40566323265115994,0.49253099726430083,0.5276517909686506,0.5753905695892216,0.39284326152437427,0.5462123022531601,0.5998883736067413
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,2435,26054,N_GE_100,0.5375770020533881,0.5177296126951827,0.5573060107745826,0.4836493436708375,0.05392765838255059,0.11150156428053126,0.00022110113611684563,-0.0010064324158752802,-0.00046572720215623905,0.000895358215881138,1.2133990625235362,0.8385295486272676,1.1600720119022565,1.268875853442336,1.241861379244392,0.8350505287316661,1.1893970187271936,1.300936706377078,0.8745294302410932,0.6726778888941664,0.8414939382939116,0.9050990293922888,0.9476329482914595,0.6425227628657472,0.903762855504202,0.9887327653077973
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,2435,26052,N_GE_100,0.5318275154004107,0.511973331707299,0.5515814313408631,0.4809995393827729,0.05082797601763783,0.10567156900578567,5.8438034105969376e-05,-0.0010237145705739303,-0.0008543695683759691,0.0009155416038538592,1.5864891214066046,1.1063829787233979,1.5183842110010284,1.6550155268163242,1.566308460924131,1.0457105308774879,1.5048491650472307,1.6324819064953118,1.1494841117598305,0.8973733118416797,1.107839983220817,1.1904378083009421,1.212469559128896,0.8017508774368042,1.1599125105096615,1.26338922670061
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,2435,26047,N_GE_100,0.4833675564681725,0.46356048932692223,0.5032270215962964,0.4794026183437632,0.00396493812440929,0.008270580870224142,0.001783346207809454,0.0006158741563806469,0.0005325769347170053,0.0029668279624013283,2.2519630608409216,1.5368555355796587,2.1564943754076458,2.350186810230399,2.255845727135631,1.5858809050988676,2.1657697886540657,2.3471533893420458,1.6531364432219615,1.203325319726809,1.5913026581567933,1.7207060907265748,1.7441657168296791,1.2110401437874558,1.6731360413124876,1.816921296838738
