timeframe,split,direction,control_id,event_semantics,comparison_scope,horizon,event_count,base_sample_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_pct_mean,mfe_pct_median,mfe_pct_mean_ci_lo,mfe_pct_mean_ci_hi,mae_pct_mean,mae_pct_median,mae_pct_mean_ci_lo,mae_pct_mean_ci_hi,mfe_atr_mean,mfe_atr_median,mfe_atr_mean_ci_lo,mfe_atr_mean_ci_hi,mae_atr_mean,mae_atr_median,mae_atr_mean_ci_lo,mae_atr_mean_ci_hi
2H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,240,4491,N_GE_100,0.4083333333333333,0.34806585437712095,0.4714891354195338,0.5021153417947005,-0.0937820084613672,-0.18677383592017738,0.00729626705591089,0.0034390495877480998,0.003121752751487219,0.012124321498192859,2.2326392502963386,1.5012160367129195,1.937456886275621,2.508031538146093,3.130823820701475,2.1970094367108857,2.7256792215574164,3.511742093398724,1.4835503394340728,1.1117916947655233,1.3167981045910324,1.6485793309260552,2.216985342438365,1.5059966008651933,1.9802595825544433,2.479000853925554
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,390,4500,N_GE_100,0.5358974358974359,0.48629186050051937,0.5848027115304697,0.49133333333333334,0.04456410256410254,0.09070034443168762,0.0006208690958037583,-0.0005766792727412429,-0.00045195619725254475,0.001925311074177235,0.7296934047331769,0.4787795922236818,0.6469958833580953,0.808072078762097,0.9389845771129856,0.6596723211884644,0.8531971533998808,1.038310008106215,0.5036689498301377,0.3632631690670625,0.4552542929724109,0.5569452677641108,0.6577524410759086,0.46246323460179967,0.590281814776766,0.723567511424144
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,390,4498,N_GE_100,0.5282051282051282,0.4786262602930005,0.577233760588491,0.5024455313472654,0.025759596857862777,0.05126843657817104,0.0002141438740181285,-0.0005547757131412201,-0.0018501868826531769,0.0024800590631469874,1.3538953221026997,0.8807781112585793,1.203118262748524,1.5159296405940765,1.5583294465948068,1.0182497584842756,1.3964017492403755,1.7237820301353075,0.9264436367013842,0.6355637325720958,0.8434956071384072,1.0307638082841961,1.1098568672232678,0.7700256584357357,0.9916043815323087,1.249234293014541
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,389,4496,N_GE_100,0.5038560411311054,0.4543753628484156,0.5532613029222156,0.5115658362989324,-0.007709795167826994,-0.01507097351067399,0.0013627573129882204,-0.0005562202212286982,-0.0011803066334070407,0.004207279127176794,1.7802265682240277,1.14515629835963,1.5753266431834059,1.9994011579826634,1.9593017662639773,1.171059915683686,1.7499916231132548,2.171510658055549,1.2182223689837772,0.8921924881601596,1.1039856833898871,1.339465301629195,1.3869065922945576,0.9392959277995734,1.2524258298068152,1.5299789029998798
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,389,4491,N_GE_100,0.4781491002570694,0.4289651303085142,0.5277604303245755,0.5021153417947005,-0.023966241537631106,-0.04773055021973449,0.003199893464032598,0.0006175723074242079,-0.0002625268127918817,0.007103837530072455,2.331655831385989,1.5187577921342021,2.062966863702037,2.611662692742733,2.7247169631585186,1.8224668969487685,2.477490128351587,2.998688455858275,1.6124794489673258,1.226908423647757,1.452680633163826,1.7680710395232966,1.9259523547003343,1.3201998339731233,1.7500993101736446,2.099057084366255
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,343,4500,N_GE_100,0.5131195335276968,0.4603709710005691,0.5655774734766793,0.49133333333333334,0.021786200194363448,0.04434097732909792,0.001287597526601716,-0.00018871949718568537,-0.00021412680617514002,0.0027620532075885037,0.7337917608441271,0.48394638843035276,0.6451811215383472,0.8315579623490328,1.0462071240992086,0.6662279980259836,0.9016675720296369,1.180215139518729,0.4955963337213703,0.3424447358950168,0.44534006085868527,0.5477200023242634,0.7257207708269853,0.4825986758003814,0.6453677437599808,0.8097938694826502
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,343,4498,N_GE_100,0.5160349854227405,0.4632629816272798,0.5684517838449127,0.5024455313472654,0.013589454075475071,0.027046621429861473,0.0008553507154822084,-0.00046531175887853937,-0.0014102123926595608,0.003209684411535587,1.3171311868773976,0.8050820130274963,1.1754972673991289,1.483710717202809,1.631558428257758,1.0911404882370195,1.4551924835349412,1.8089175136847901,0.8846935925867483,0.6226622190612457,0.7855098446120833,0.9775305123917177,1.1751835390267147,0.7882601851733493,1.0527980292038441,1.3120931786963732
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,343,4496,N_GE_100,0.49271137026239065,0.44017645983821524,0.5454077376744244,0.5115658362989324,-0.018854466036541728,-0.03685638230447463,0.001990411083361629,0.0003822366962518142,-0.0006478084964767586,0.004872184656227467,1.7304947850031438,1.038682769209622,1.5311642937029668,1.9469941354874198,2.0368407893136555,1.2829169480081082,1.8181179038666853,2.2758811928463683,1.176267075495063,0.7944433969066937,1.0551609552021841,1.28712473380555,1.4432635630618795,0.9718118302698303,1.2917031190431483,1.6076960824833144
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,343,4491,N_GE_100,0.46355685131195334,0.41147773216907246,0.5164432553941263,0.5021153417947005,-0.038558490482747176,-0.07679209789712527,0.004456144302347158,0.0017347195137999982,0.0008381104202738952,0.008672746299385272,2.3529756162784605,1.5023390650019381,2.0628179523607275,2.669375824339238,2.8326684201044525,2.0470463049375094,2.5408799151461436,3.1308845640610676,1.567281625542085,1.1583933584662434,1.4081810624719153,1.7203909662300894,2.009280865268866,1.3612549934773244,1.8447716370078826,2.2166666467945486
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,241,4500,N_GE_100,0.6058091286307054,0.5429147290462576,0.6653832072521492,0.5077777777777778,0.09803135085292758,0.1930595531020456,0.00052952753216207,0.0014844727920040324,-0.0014105326692776634,0.0023606836651990366,0.9096556813897256,0.6177827155506301,0.7797389097234743,1.031781619210423,1.1212395929241634,0.7382952561042377,0.9774812482578773,1.2670661572926798,0.5641026234764133,0.4386794114660385,0.5018671812679558,0.6285788599039879,0.7490995102363873,0.47102738031160307,0.6407847477304094,0.8692231231975478
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,241,4498,N_GE_100,0.5435684647302904,0.480489195218591,0.6052805432572235,0.49733214762116495,0.04623631710912546,0.09296868768745914,0.0005995212215859523,0.0009797746518300787,-0.0023627185351015544,0.003340945939972872,1.511755407565303,1.077604514289181,1.291271984463522,1.7432870882961573,1.6230543132837612,1.1689325050268544,1.4317961315232441,1.8348730298271787,0.9411104723763584,0.738599832657718,0.8353102640680742,1.0463937369561862,1.0812770927304671,0.7968019742736829,0.9576466233786574,1.2114986985238188
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,241,4496,N_GE_100,0.5145228215767634,0.451690813442397,0.5768990993828744,0.48821174377224197,0.026311077804521465,0.053892758910764726,0.0008331097664029222,0.000822458287561334,-0.0029674304744684104,0.004267581339571543,1.882036178247188,1.3200070669594455,1.6057455397834515,2.1364845337747735,1.9483432879003657,1.4028017777324346,1.716201315760144,2.2032704852669673,1.1800139952388453,0.874050563022312,1.0317293486552528,1.323967605340957,1.277030183850365,0.9510942671857876,1.1311554108965582,1.4359617134665823
2H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,241,4491,N_GE_100,0.5103734439834025,0.4475937993237404,0.5728275669800249,0.4972166555332888,0.013156788450113643,0.026460876367873087,-0.001081158462809496,0.0008172414598266453,-0.006165339576344057,0.0037155923673832746,2.6913809684274175,1.7203916047493957,2.3098037093398176,3.04702612258715,2.899088128384387,2.064881594801254,2.543529182269741,3.2880925205397733,1.6820342918622853,1.2585489321993821,1.5008973257445297,1.8746140834955556,1.926501630732859,1.3328656794444393,1.684222883062934,2.1887264802661273
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,385,4500,N_GE_100,0.6103896103896104,0.5608150049953383,0.657783005094117,0.5077777777777778,0.1026118326118326,0.20208019551564416,-0.000122465656545969,0.0015372137036036015,-0.001312883887207253,0.0011540794482099543,0.769334788934561,0.5410561660561598,0.6973055251780398,0.8501188107195458,0.9682709332103484,0.5609370366709454,0.8553557036157607,1.108201675153324,0.5229611897721249,0.42752750139941564,0.4839616299339035,0.5648540345438617,0.6926625240564693,0.43007229100569877,0.6062560463114953,0.7883309824629978
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,385,4498,N_GE_100,0.5506493506493506,0.5007039753925302,0.5995939351191022,0.49733214762116495,0.053317203028185656,0.10720642790379031,-7.441517770120351e-05,0.0016317045131462038,-0.0022172186427083513,0.0018841890798683512,1.285275421445412,0.8860332312090068,1.1577348657496311,1.4339539694500831,1.482324696572682,0.9455115640925084,1.325353195240095,1.6748053897256905,0.8805154413792874,0.7088711708527792,0.8051343482569396,0.9623640789414127,1.0600449038630808,0.747336797622477,0.9444420076256254,1.1739066518969674
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,385,4496,N_GE_100,0.5194805194805194,0.4696273291069079,0.568948790320643,0.48821174377224197,0.03126877570827746,0.06404756974233061,-0.0007324422241060799,0.0008886861600894136,-0.003180230457442081,0.0016637535235693188,1.6426573984839399,1.1835909659177206,1.474908833571932,1.8335167430856085,1.8666021899136922,1.2957197479581515,1.6767268075357544,2.092048053784674,1.1474652693570784,0.8522221085657431,1.0361431629256992,1.2704419106716862,1.3473803836460267,0.9749517791081844,1.2121928621133329,1.4891281008544937
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,385,4491,N_GE_100,0.4961038961038961,0.4464457900563516,0.5458389860581382,0.4972166555332888,-0.0011127594293927068,-0.0022379769804758975,-0.001066453204977838,-0.00027101919811500785,-0.0052586952170464345,0.002239524636467697,2.453297048121947,1.572813499571666,2.202791394229661,2.730764778654161,2.6965356906289144,1.9245733257249642,2.426523907881746,3.0236997689796037,1.699433643938854,1.3114338714641802,1.5372611026857308,1.8792389622518764,1.9617231553632752,1.41413012971117,1.7696879359434494,2.158821464695286
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,356,4500,N_GE_100,0.5646067415730337,0.512683559562905,0.6151504651857621,0.5077777777777778,0.05682896379525593,0.11191699653332687,-0.0006190464169181643,0.0009061471578366564,-0.0021867674699868676,0.0006421311297676948,0.7680315137282291,0.5448784668263608,0.6932011270345338,0.8667283173747081,1.0581866067681456,0.6355312436755709,0.933602460123588,1.1749102028376137,0.49562016983222357,0.3849913978600661,0.4486800586298639,0.5410072129228893,0.7025689769427119,0.46280333778937055,0.6289675767202064,0.7880987014673957
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,356,4498,N_GE_100,0.5393258426966292,0.4874024347761342,0.590409580288272,0.49733214762116495,0.041993695075464244,0.0844379259943846,-0.0005783667983118526,0.0014526729518802295,-0.0028233336798362744,0.001755237712315571,1.360933385957878,0.8844142927184088,1.2139435004662356,1.537552197478791,1.6761718845001554,1.1350829522527008,1.4914328907463659,1.8802170726324383,0.8537268564070435,0.6737573178660287,0.77649198286276,0.9432619249789874,1.1054053709826106,0.8153262890193396,1.000783239077033,1.2218166435894773
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,356,4496,N_GE_100,0.5140449438202247,0.4622532687503381,0.5655367366298069,0.48821174377224197,0.02583320004798273,0.052913925929717776,-0.00164929703747025,0.0004997324695772409,-0.00432981105362801,0.0014852813072606052,1.7278161105359866,1.207276918513407,1.544673960598084,1.9306652320536626,2.1038677899767104,1.3729788099910063,1.8742523987971305,2.384507318309464,1.1131624216097462,0.8126743959643236,0.9992167313511657,1.2315945473642815,1.3784869876897647,0.9749821872465932,1.2379141489966643,1.529371939321121
2H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,356,4491,N_GE_100,0.5028089887640449,0.4511179051236424,0.5544400959523866,0.4972166555332888,0.005592333230756086,0.011247276551422214,-0.0006375675527672133,0.00038124543380990694,-0.00494068019919181,0.0036700883509300807,2.7098586603772787,1.6826744454271327,2.426197786275108,3.032387042501008,2.988658890636261,2.079514922960686,2.678446273091107,3.3379856633053833,1.7274150656323373,1.3229202639355093,1.5559691986350452,1.8970659840661155,2.0002300520987513,1.4829258392278102,1.8194661952968558,2.209167993657499
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,2734,53645,N_GE_100,0.5135332845647403,0.4947918315356517,0.5322367591614873,0.49350358840525677,0.02002969615948358,0.04058672850628908,0.00047597651016460405,-0.00018098531204496782,0.0001342415069594478,0.0008406359777575176,0.5512063039527803,0.3961093040606818,0.526624395495993,0.5787064072502401,0.6486677796402096,0.42870869791868416,0.6217856354321084,0.6829298170122934,0.5742301805831076,0.46628337656806434,0.5544662484945814,0.5955591593719985,0.7070689653996945,0.4912111138786472,0.6760773425040211,0.7369619134472153
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,2733,53643,N_GE_100,0.5064032199048665,0.4876630286159696,0.5251254352834391,0.4903342467796357,0.016068973125230757,0.03277146809705189,0.0007183857484876233,-0.00013062788469908604,0.00022027707598227132,0.0012228654635352497,0.9004607132375334,0.5923148822341697,0.8544486876020075,0.9456389552211711,1.029718879109392,0.6864988558352403,0.9871233988365465,1.0732463722154737,0.9348775973153335,0.693429512986447,0.8996138902367148,0.9696662883776529,1.1382575187483484,0.7961914838097521,1.086190588014182,1.1836828976329261
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,2733,53641,N_GE_100,0.508964507866813,0.4902221941895474,0.5276816552696247,0.486642680039522,0.02232182782729103,0.04586903028209166,0.0006252769130557884,-0.00024154341100413035,4.31932515283848e-05,0.001230949965098638,1.1362089478152142,0.75921551392628,1.0849850401447456,1.1892227915155642,1.2786826958313038,0.8871560151438059,1.2258534881536267,1.3267721449719392,1.1805365717389187,0.8869803293432676,1.138369333633598,1.2211336025946404,1.4253461774827094,0.9842908508400345,1.363820485765603,1.4802500292569072
30m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,2733,53636,N_GE_100,0.5056714233443103,0.48693192863904877,0.5243949965289989,0.4795286747706764,0.026142748573633856,0.054517591854410075,0.000634104179594826,-0.00015317454239094364,-0.00014234322823733072,0.0014523959769283782,1.6188780118410877,1.0711289230362837,1.5536855041976183,1.6968411669380852,1.7039038001677138,1.1872013898943001,1.6382589700163983,1.7617661668849605,1.6987195838417524,1.2446337311497353,1.6339267760259475,1.7578809187346451,1.932996684701595,1.3175320610627597,1.845670586287412,2.0037069065594997
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,5227,53607,N_GE_100,0.5551941840443849,0.5416863672393901,0.5686209301561189,0.49351763762195233,0.06167654642243259,0.12497333777091568,5.642799320718206e-05,-0.000583294447036975,-0.000140377054461717,0.00023944909503888418,0.4754599854931412,0.3583202421296229,0.4618185500181204,0.4899434710677067,0.5114153390259514,0.31710079275197955,0.49388188591887283,0.5292194673762264,0.5075617642577982,0.4262903420145349,0.4960802325289849,0.5199760821392728,0.5622902342069361,0.3755835990088988,0.5418603592429602,0.5808246562549354
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,5227,53605,N_GE_100,0.5448632102544481,0.5313348455454812,0.5583256786806778,0.4903460498087865,0.05451716044566157,0.11118099241733637,9.06225153908078e-05,-0.0007535011822173976,-0.0002370468187951997,0.0004124384127755563,0.8347320676279172,0.5800137620940715,0.8064575003183071,0.8615731468693263,0.8595380903689813,0.5320044994864697,0.8316704187667944,0.8898572997010616,0.8864189181462605,0.6921564786798085,0.865837126514909,0.9089006290365768,0.9438960468015666,0.6282710294695537,0.9127365463506472,0.9715385957077781
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,5226,53603,N_GE_100,0.5392269422120168,0.525688539376357,0.5527077164490585,0.48672648918903794,0.0525004530229789,0.10786438418515676,0.00011008815247724465,-0.0008549955384989372,-0.0002573352383034919,0.0005268539802711729,1.0840002188901134,0.7414460910590093,1.0478113180292146,1.1150380050655129,1.0979235019338647,0.6987799641545253,1.0617423695289685,1.1379959216567024,1.1533665921059033,0.8943340603557974,1.1240899658780201,1.1824870220288226,1.2066557925862884,0.8124898309419855,1.170968591248862,1.2446027258674786
30m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,5226,53598,N_GE_100,0.5262150784538844,0.5126631204843252,0.5397285236526598,0.4795514758013359,0.046663602652548486,0.09730676477342315,-5.3917399941828454e-05,-0.0008109020796195354,-0.0006451812872939971,0.0004759276523033453,1.5772917133311266,1.0761870777156741,1.5313083913730083,1.6297960297606293,1.5315298630841996,1.0111188679907919,1.4820105060496567,1.5789355418924584,1.6949983970479048,1.2611088575488434,1.651414479556277,1.737720757420056,1.7188277363887774,1.1695577101142245,1.6716660483249133,1.7688879236560473
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,4504,52903,N_GE_100,0.5575044404973357,0.5429559408042347,0.5719549291784195,0.4937716197569136,0.06373282074042214,0.12907347889252563,8.079097888404276e-06,-0.0006241478461154193,-0.00019577616291298935,0.00025162826462100707,0.4915300624682384,0.36497172835389013,0.47471271455797753,0.5082973103875766,0.5226639943684104,0.32108961130447966,0.5028286302571987,0.5438952284651092,0.5166683726855215,0.43145256984261854,0.5044303356006196,0.5316478944428714,0.5745066566415795,0.37702978375415946,0.5557447861296412,0.5955902140068058
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,4503,52901,N_GE_100,0.5369753497668222,0.5223858839331338,0.5515017805456889,0.4908035764919378,0.046171773274884365,0.0940738321527752,0.00019581896248455183,-0.0006193046093958543,-0.00017060585800387476,0.0005494249108476294,0.8392622738420837,0.5823000853370845,0.8128867193656463,0.8687783152588621,0.8799381019996517,0.5628024405638508,0.8486649439472771,0.9137980379349986,0.883881611192106,0.693429512986447,0.8588327634821525,0.9089647599375836,0.9724991171492863,0.6466751797304662,0.9420059066831785,1.0053738747778749
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,4503,52899,N_GE_100,0.528758605374195,0.5141603530254867,0.543307830458042,0.4870602468855744,0.041698358488620524,0.08561232158701881,0.0003130169434321136,-0.0006456854126751788,-0.00014928405397289616,0.0007656584749124294,1.085921377811123,0.7410838351088322,1.0521641553965417,1.1229698572365978,1.126443648556113,0.7390959330152047,1.0865939032010983,1.1669016049513,1.1460240005578712,0.8868154105922779,1.1118964584015418,1.1811449954843332,1.249537727436068,0.8266272467680499,1.2080817576578278,1.2926256753150052
30m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,4503,52894,N_GE_100,0.5178769709082833,0.5032731736114142,0.5324502917972658,0.47999773131167994,0.03787923959660339,0.0789154554816156,0.0003522231993261886,-0.0005231341548477264,-0.00028666777013176354,0.0009387394031994377,1.581039349006548,1.057492601355716,1.52877222222759,1.6332273087964213,1.5727496549149251,1.0581840403975455,1.5235690066772218,1.631149809526751,1.6716420748061194,1.2402795259299313,1.6195959572312515,1.7219537092216588,1.7834881563487186,1.2010321080918502,1.7315450562404415,1.840973588345287
30m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,2667,53645,N_GE_100,0.5620547431571054,0.543149105167319,0.580781868500307,0.5038120980520086,0.0582426451050968,0.11560390338043125,0.000339069445277634,0.0007676019057700767,-0.00011828675633793134,0.0007784427656711525,0.6612745083596863,0.45885864480776994,0.632797343151584,0.6921115745289734,0.84197967917835,0.5046863734679153,0.7951503629926839,0.891080439117794,0.6103189275365904,0.5289817813944562,0.5928364023683586,0.6280557697232533,0.812435190468833,0.5546348986667484,0.77357607319624,0.8528222356668463
30m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,2667,53643,N_GE_100,0.5538057742782152,0.5348755604044886,0.5725812052831507,0.5078947858993718,0.04591098837884344,0.0903946834137015,0.0008455772859022034,0.0012501953430221757,0.00010357547537023619,0.001479436435538917,1.0438894517410755,0.6930814524043152,0.9954077476949266,1.0975516160051526,1.2872570696248624,0.7916590223859118,1.2269618517728051,1.3548618775364654,0.9623949911735075,0.8060019494415536,0.9332887728785938,0.9914704747664496,1.2644643180433675,0.8803749895024132,1.2074457540900974,1.3175140200555664
30m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,2667,53641,N_GE_100,0.5568053993250843,0.5378835137716325,0.5755638729996384,0.5117727111724241,0.04503268815266026,0.08799353144386024,0.0012778098545905493,0.0015445712775088438,0.0005076203377204741,0.0019370821176064338,1.3155127590581461,0.871960977000059,1.2573394085857663,1.3769856896664248,1.5437877561366213,0.9638341144221447,1.4717754214841006,1.6207580655024671,1.236283824165381,0.9987612920500171,1.198041813248186,1.2785055995158852,1.5245548511917986,1.0613437253912479,1.4609951171964217,1.5845787312008333
30m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,2666,53636,N_GE_100,0.5630157539384846,0.5441097648091838,0.581740397986991,0.5196882690730107,0.043327484865473886,0.08337206637886774,0.0018143860102103459,0.0022817338776375262,0.0008065997848046967,0.002831018764043139,1.8019901955407656,1.231699038693682,1.7256328722977181,1.8789817533236157,2.0791383829986714,1.2942102888452138,1.9852953040705792,2.1655522306973665,1.7272834647800164,1.3385106722396025,1.671366958218917,1.7937880705159406,2.0887780789645727,1.4318802245461297,2.0033123834392836,2.174171894702196
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,5287,53607,N_GE_100,0.5678078305277094,0.5544099943809446,0.5811071981957523,0.5037961460257055,0.0640116845020039,0.12705870222901194,4.432956603997538e-05,0.0007622479384656877,-0.00017784323041835075,0.00028933459806800054,0.5176794054751886,0.38111400761643976,0.503950007750936,0.532777029747901,0.6319821677647754,0.35674051821253794,0.6046934574184338,0.6592414105524018,0.530049067170439,0.4598331684715778,0.5180640696190335,0.541384978707633,0.653626596097988,0.4320296262228783,0.6302002870115089,0.6794681069351168
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,5287,53605,N_GE_100,0.5640249668999433,0.5506163308428539,0.5773406278383512,0.5078817274507975,0.05614323944914579,0.11054392472622432,0.0002974548904642831,0.0011629765585816632,-0.00010490766086090656,0.0006878990216178771,0.8760852573444238,0.6163544668587941,0.8483555073230399,0.9064132649551675,1.0732926646927188,0.594537320461497,1.0316049847866113,1.1135485895591324,0.9086108823025042,0.7474351120657994,0.888771864549693,0.9304705582430761,1.1088502490545153,0.7288887872779742,1.0723504697613158,1.147660120195922
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,5287,53603,N_GE_100,0.5670512578021563,0.5536511983611525,0.5803539474364461,0.5116877786691043,0.05536347913305195,0.10819777497334782,0.0005644812446960512,0.0015585505479902562,8.881893543538188e-05,0.0010430370743871155,1.1299282144526108,0.7890103038932379,1.0949261045343601,1.1680376358596611,1.3442222057091,0.7655911152001,1.294022178050659,1.391549036116285,1.186395690591125,0.9477794043081305,1.1572256420636602,1.2136912509672175,1.3963677098674105,0.9354141605019225,1.3489694853891885,1.4406580085917675
30m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,5286,53598,N_GE_100,0.5539160045402951,0.5404811045826301,0.5672725945073389,0.5196649128698833,0.03425109167041185,0.06590995624710927,0.00103049046292139,0.0018237599326481613,0.00042507758490005775,0.0016545537728699113,1.5973304874494176,1.1099818597679207,1.5493707956054983,1.636884967066305,1.8376128490349892,1.1180276716022277,1.7705951431399167,1.8986983655988405,1.6957941582163858,1.3059097411915217,1.651802319763885,1.7361492598795754,1.949798009499386,1.3278817883391891,1.8919371584427673,2.009826135864534
30m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,4306,52903,N_GE_100,0.5647933116581514,0.5499335279427165,0.5795375876546641,0.503525319925146,0.061267991733005345,0.12167807518023799,-3.629327553343968e-05,0.0007045299956648376,-0.0003192593700000523,0.00022120420900955567,0.5321808543229707,0.38936771795185343,0.5170870112046924,0.55134020463746,0.6735970261654511,0.38129732517676934,0.6437541737119244,0.7085776687973064,0.53924612616067,0.4724122407847435,0.5277699471685773,0.5517234548865889,0.6875245718617666,0.455212965991922,0.6605918344199468,0.7147155473958215
