timeframe,split,direction,control_id,event_semantics,horizon,event_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_mean,mfe_median,mfe_mean_ci_lo,mfe_mean_ci_hi,mae_mean,mae_median,mae_mean_ci_lo,mae_mean_ci_hi
4H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,5,402,N_GE_100,0.4253731343283582,0.37797316198007963,0.4741859069768732,0.46770025839793283,-0.04232712406957462,-0.09050053599406283,0.009116187019776054,0.006397971587240425,0.004527970770287644,0.013636654460473782,3.9783558582345364,2.866051308666398,3.640242711693263,4.351101617411291,5.384404132793372,3.87415485255714,4.845698235880248,5.967286469665606
4H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,10,402,N_GE_100,0.4577114427860697,0.40963831145863483,0.5065851609503051,0.4625798600547612,-0.004868417268691527,-0.010524490340144022,0.011919700070827448,0.00620298159766941,0.005820892321462865,0.018044060570416003,3.9783558582345364,2.866051308666398,3.640242711693263,4.351101617411291,5.384404132793372,3.87415485255714,4.845698235880248,5.967286469665606
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,1,645,N_GE_100,0.517829457364341,0.47927515740160664,0.5561726313961523,0.4824548078383716,0.03537464952596947,0.07332220334680639,0.00125725836947576,-0.0004937296336525732,-0.0002182388507984609,0.002632113634422563,4.203829601153731,3.096588967120105,3.907360294242843,4.5598264309367185,5.019423103217328,3.629237503817569,4.665920354629448,5.369671844481436
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,3,645,N_GE_100,0.4697674418604651,0.4315433562770761,0.5083495235875933,0.4745479410423948,-0.004780499181929687,-0.010073796066692009,0.003122082782112051,0.0018908187245079144,0.0006892686304423772,0.0057571258186172435,4.203829601153731,3.096588967120105,3.907360294242843,4.5598264309367185,5.019423103217328,3.629237503817569,4.665920354629448,5.369671844481436
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,5,645,N_GE_100,0.44651162790697674,0.4085747224380308,0.4850819111686922,0.46770025839793283,-0.021188630490956095,-0.045303867403314935,0.006697792462135336,0.00556861384108176,0.0032479974395701883,0.00987393759186882,4.203829601153731,3.096588967120105,3.907360294242843,4.5598264309367185,5.019423103217328,3.629237503817569,4.665920354629448,5.369671844481436
4H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,10,645,N_GE_100,0.4666666666666667,0.42847604686036217,0.5052520001699146,0.4625798600547612,0.004086806611905469,0.008834813109722672,0.00866514530031235,0.0048164897462616985,0.004081926703065592,0.013362804231286905,4.203829601153731,3.096588967120105,3.907360294242843,4.5598264309367185,5.019423103217328,3.629237503817569,4.665920354629448,5.369671844481436
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,1,605,N_GE_100,0.5289256198347108,0.4890924357410039,0.5683937807067553,0.4824548078383716,0.04647081199633918,0.09632158544455316,0.0008545512726188692,-0.0009989576094511232,-0.0005849397625899568,0.002363672689890948,4.220374467069747,2.9943697932228015,3.921388434207192,4.537789197856616,5.140726721370012,3.732956801835595,4.720929164853521,5.561094145733682
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,3,605,N_GE_100,0.46611570247933887,0.4267034617472562,0.5059555418425117,0.4745479410423948,-0.008432238563055916,-0.017768991989584038,0.0035909948647629593,0.0026745851234100115,0.0010694124730191797,0.0062357016387925655,4.220374467069747,2.9943697932228015,3.921388434207192,4.537789197856616,5.140726721370012,3.732956801835595,4.720929164853521,5.561094145733682
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,5,605,N_GE_100,0.4479338842975207,0.40876019135849784,0.4877646190355356,0.46770025839793283,-0.019766374100412154,-0.04226291036938956,0.006347086858164922,0.005513678508476616,0.0028051931762809535,0.009758085213502512,4.220374467069747,2.9943697932228015,3.921388434207192,4.537789197856616,5.140726721370012,3.732956801835595,4.720929164853521,5.561094145733682
4H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,10,605,N_GE_100,0.4628099173553719,0.42343712759393015,0.5026520226875223,0.4625798600547612,0.00023005730061070873,0.0004973353154273941,0.011203548014183799,0.0059190031152649425,0.006344064519095903,0.016419735853810492,4.220374467069747,2.9943697932228015,3.921388434207192,4.537789197856616,5.140726721370012,3.732956801835595,4.720929164853521,5.561094145733682
4H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,1,367,N_GE_100,0.5776566757493188,0.526573389766401,0.6271310490020651,0.516329940756494,0.061326734992824816,0.11877431493314683,0.0006707754654901791,0.0026775320139695857,-0.002653844771600348,0.0036305635793824485,4.8818020408129605,3.929273084479374,4.401921017552415,5.326487430372926,5.81130204272257,3.6730043997485833,5.101035768074033,6.524429063907029
4H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,3,367,N_GE_100,0.5149863760217984,0.4639638272807262,0.5656984328324866,0.5251481537760219,-0.010161777754223444,-0.01935030653950942,-0.00015519415496185551,0.0007305656020852869,-0.0048039166495851635,0.003975152576968673,4.8818020408129605,3.929273084479374,4.401921017552415,5.326487430372926,5.81130204272257,3.6730043997485833,5.101035768074033,6.524429063907029
4H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,5,367,N_GE_100,0.5803814713896458,0.5293138798205324,0.6297836971503361,0.5321477428180574,0.04823372857158836,0.09063973158311334,0.0020943481334595128,0.0065316183318882,-0.0046503900955347155,0.007907236716841718,4.8818020408129605,3.929273084479374,4.401921017552415,5.326487430372926,5.81130204272257,3.6730043997485833,5.101035768074033,6.524429063907029
4H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,10,367,N_GE_100,0.5749318801089919,0.5238344506025747,0.6244768499634892,0.5372680255552176,0.0376638545537743,0.07010254242256853,0.005345083424626886,0.0051806727064458435,-0.001592770404836194,0.011089048724767205,4.8818020408129605,3.929273084479374,4.401921017552415,5.326487430372926,5.81130204272257,3.6730043997485833,5.101035768074033,6.524429063907029
