timeframe,split,direction,control_id,event_semantics,horizon,event_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_mean,mfe_median,mfe_mean_ci_lo,mfe_mean_ci_hi,mae_mean,mae_median,mae_mean_ci_lo,mae_mean_ci_hi
1D,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,19,N_LT_30,0.42105263157894735,0.2314162039203038,0.6372444853483988,0.5297297297297298,-0.10867709815078241,-0.20515574650913004,-0.02611739955038597,-0.023619739399152517,-0.06712231494670721,0.010940296288417478,6.4307451982585615,4.84893675780171,3.9988677371147623,9.645794157827229,12.764700662696324,10.190002761668048,8.783756611061913,16.955801848234234
1D,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,18,N_LT_30,0.3888888888888889,0.20304991926931162,0.6138133141934384,0.5561643835616439,-0.167275494672755,-0.3007662835249043,-0.03699882400862887,-0.030826899244181083,-0.09184556045726372,0.013148943522911499,6.703257520409476,4.990525289469959,4.101026504273246,9.737332214019785,13.075722586758033,10.720148068023255,8.585732850461516,18.100705591625385
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,1699,N_GE_100,0.5291347851677457,0.5053606665952415,0.552777447953992,0.49124961621123736,0.03788516895650834,0.07711999705709238,0.00043040875229517333,-0.00040404040404040664,-4.358835594318941e-05,0.0009737647911923313,2.3023922735614533,1.5415196138087637,2.1742587435179566,2.4248828461749965,2.287067554108984,1.6386793218139053,2.173418087550469,2.400406323616965
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,1699,N_GE_100,0.5126545026486168,0.48888489301594185,0.5363670153236241,0.4835341982037307,0.029120304444886058,0.060223877758934785,0.0004913286618169082,-0.0003672150411279107,-0.00026444995979376605,0.0013091901316232676,2.3023922735614533,1.5415196138087637,2.1742587435179566,2.4248828461749965,2.287067554108984,1.6386793218139053,2.173418087550469,2.400406323616965
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,1699,N_GE_100,0.5261918775750442,0.5024166702164145,0.5498489075096641,0.4810763089206203,0.04511556865442384,0.0937804830914426,0.00016677627934670862,-0.0008432349559218677,-0.0007896413777347659,0.001232663212322303,2.3023922735614533,1.5415196138087637,2.1742587435179566,2.4248828461749965,2.287067554108984,1.6386793218139053,2.173418087550469,2.400406323616965
1H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,1699,N_GE_100,0.48322542672160096,0.4595279574826302,0.506998582625387,0.47947940261834376,0.003746024103257195,0.007812690352913876,0.0013506287083516926,0.0005628268890012222,-9.509295716058217e-05,0.0027489931118031925,2.3023922735614533,1.5415196138087637,2.1742587435179566,2.4248828461749965,2.287067554108984,1.6386793218139053,2.173418087550469,2.400406323616965
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,1497,N_GE_100,0.5230460921843687,0.49771752339193265,0.5482566820138877,0.49124961621123736,0.031796475973131344,0.06472570140280554,0.0006691553251427499,-0.00029578169793853526,6.279717484340499e-05,0.0011815229027483387,2.2763725124241385,1.4768923973859787,2.1417598886364564,2.4097386376926515,2.3489913600677608,1.6747984359320371,2.222402021445354,2.4617243669311692
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,1497,N_GE_100,0.5090180360721442,0.4837026617823775,0.5342872446807696,0.4835341982037307,0.025483837868413517,0.05270327923667617,0.0005634558709498386,-0.0002985329239166834,-0.00025007459357122524,0.0013922075765132093,2.2763725124241385,1.4768923973859787,2.1417598886364564,2.4097386376926515,2.3489913600677608,1.6747984359320371,2.222402021445354,2.4617243669311692
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,1497,N_GE_100,0.5130260521042084,0.48770487847713484,0.5382805419696332,0.4810763089206203,0.031949743183588064,0.06641304631124512,0.000766010246199105,-0.0005057803468208055,-0.00036926934708984404,0.0018108489238522626,2.2763725124241385,1.4768923973859787,2.1417598886364564,2.4097386376926515,2.3489913600677608,1.6747984359320371,2.222402021445354,2.4617243669311692
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,1497,N_GE_100,0.48964595858383436,0.46438147595148377,0.5149634462574956,0.47947940261834376,0.010166555965490598,0.02120332158164251,0.0014494047623012534,0.0003284252011603872,-0.00016019569852599125,0.0029907954809852795,2.2763725124241385,1.4768923973859787,2.1417598886364564,2.4097386376926515,2.3489913600677608,1.6747984359320371,2.222402021445354,2.4617243669311692
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,1895,N_GE_100,0.5704485488126649,0.5480403181551152,0.5925717265778421,0.506409272336506,0.06403927647615892,0.12645755118323576,0.00013331354317281204,0.0013037841010505868,-0.00047115505594608545,0.0007084272008938287,2.3469988508641464,1.7152350590453922,2.251229993585876,2.43893058465485,2.6563377818723324,1.728575878633528,2.521612831526962,2.805467722179842
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,1895,N_GE_100,0.570976253298153,0.5485703389992311,0.5930949794770441,0.5153143471252015,0.055661906172951525,0.10801544044615508,0.0008760317678614746,0.0016889771902992567,-1.6495726838822464e-05,0.0017144436817012802,2.3469988508641464,1.7152350590453922,2.251229993585876,2.43893058465485,2.6563377818723324,1.728575878633528,2.521612831526962,2.805467722179842
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,1895,N_GE_100,0.5662269129287599,0.5438010778676905,0.5883847769187225,0.5180792261630585,0.04814768676570147,0.09293498819145407,0.0012428353527009842,0.0022237046920168257,0.00016688773339179557,0.0023659251591979977,2.3469988508641464,1.7152350590453922,2.251229993585876,2.43893058465485,2.6563377818723324,1.728575878633528,2.521612831526962,2.805467722179842
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,1894,N_GE_100,0.5591341077085533,0.5366764457125348,0.58135237186634,0.5195607939493991,0.03957331375915418,0.07616685904712095,0.0013142262960407175,0.002694044366730375,-0.00017852195089316042,0.002751411753951633,2.347771534080902,1.716399024441418,2.2477133163485936,2.4435515671520394,2.6565938838861,1.7281602566639398,2.501252398064637,2.8024997740560225
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,1438,N_GE_100,0.545201668984701,0.5193778641455474,0.5707846058511569,0.506409272336506,0.038792396648195004,0.07660285616258955,-0.00023476087307502873,0.0009539402596711044,-0.0008768550950035624,0.00041766968919541543,2.2708656353557357,1.6525847872692307,2.1539037652124233,2.392568770745194,2.753324409313163,1.697444663620406,2.5830126669284272,2.934206649343044
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,1438,N_GE_100,0.5556328233657858,0.5298356534438231,0.5811335403982743,0.5153143471252015,0.04031847624058427,0.07824054669836,0.0005544167649817396,0.001486625922400009,-0.00042388157597783116,0.001510456874419145,2.2708656353557357,1.6525847872692307,2.1539037652124233,2.392568770745194,2.753324409313163,1.697444663620406,2.5830126669284272,2.934206649343044
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,1437,N_GE_100,0.5671537926235213,0.5413903117479882,0.5925591799935052,0.5180792261630585,0.04907456646046282,0.09472405760005764,0.0008649653839936179,0.0021213879718839923,-0.00036916262753906073,0.002115354774451355,2.271276884672711,1.6480394014017758,2.1480672994479653,2.3820567334582394,2.7550290569029494,1.6974972796517978,2.591412375672534,2.9322936831424915
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,1437,N_GE_100,0.5497564370215727,0.5239338608504516,0.5753136900253699,0.5195607939493991,0.030195643072173595,0.05811763209199028,0.00014500720238900825,0.0022137084308615496,-0.0015328059177770407,0.0017866809255044967,2.271276884672711,1.6480394014017758,2.1480672994479653,2.3820567334582394,2.7550290569029494,1.6974972796517978,2.591412375672534,2.9322936831424915
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,584,N_GE_100,0.5856164383561644,0.5452300122960619,0.6248838415040093,0.503687974966473,0.0819284633896914,0.16265717559595272,-0.0001239525721702414,-0.0008218114952655564,-0.0009494169261614179,0.0007028449975427182,1.8665956339217769,1.1610138896242088,1.6853465953689375,2.0665733358374068,1.9487644514544669,1.2362566762800395,1.7947468420698085,2.1239311970446177
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,584,N_GE_100,0.5273972602739726,0.4868585807992797,0.5675778524167431,0.49586407332886207,0.031533186945110536,0.06359240090418372,0.0003845781491019887,-0.0003961449862975863,-0.0009354157462285026,0.0019020609564357773,1.8665956339217769,1.1610138896242088,1.6853465953689375,2.0665733358374068,1.9487644514544669,1.2362566762800395,1.7947468420698085,2.1239311970446177
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,584,N_GE_100,0.5171232876712328,0.4766149766424109,0.5574077941176033,0.4991055456171735,0.018017742054059316,0.036100063828742535,0.00013780141905578606,-0.0004756544087168857,-0.0015786818277573084,0.0019076886969452208,1.8665956339217769,1.1610138896242088,1.6853465953689375,2.0665733358374068,1.9487644514544669,1.2362566762800395,1.7947468420698085,2.1239311970446177
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,582,N_GE_100,0.49828178694158076,0.45780439201532,0.5387817159019054,0.5120259536860946,-0.013744166744513842,-0.02684271499436519,0.000817904472677436,7.512083166871797e-05,-0.0014570460736717627,0.0030506550806032604,1.8716985629635152,1.1673008965395866,1.6904585136641856,2.0602210483717096,1.9522826904533421,1.2441000017561348,1.7961322026608295,2.149724087764371
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,472,N_GE_100,0.5402542372881356,0.49514820474563825,0.5847103027913237,0.503687974966473,0.0365662623216626,0.07259705241940018,0.0004238577588656052,-0.0005447733800972299,-0.000381733266751676,0.0012844046745628492,1.861203750389381,1.0947508163834565,1.6638029671528938,2.065409621759327,1.9644297154104917,1.2340350524024541,1.7946058615435068,2.1552079242421787
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,472,N_GE_100,0.5254237288135594,0.48035041905858006,0.5700865330700275,0.49586407332886207,0.0295596554846973,0.059612416133025814,0.0001978190857807316,-0.00032246270954749967,-0.0014083124025354938,0.0016181661910410672,1.861203750389381,1.0947508163834565,1.6638029671528938,2.065409621759327,1.9644297154104917,1.2340350524024541,1.7946058615435068,2.1552079242421787
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,472,N_GE_100,0.5021186440677966,0.45717623772037635,0.5470268416236742,0.4991055456171735,0.0030130984506230862,0.006036996537269967,0.0006417872816558289,-4.1995672980410514e-05,-0.001436167005523243,0.002612224583656331,1.861203750389381,1.0947508163834565,1.6638029671528938,2.065409621759327,1.9644297154104917,1.2340350524024541,1.7946058615435068,2.1552079242421787
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,471,N_GE_100,0.5116772823779193,0.46662199416800815,0.5565436256934361,0.5120259536860946,-0.0003486713081752857,-0.0006809641301679381,7.94228351145231e-05,-0.0006113870844478564,-0.0024642259729658737,0.0026451716049295643,1.8645492329263256,1.1003431501942114,1.6795552441936599,2.0651400792669743,1.9662226324528604,1.2393542646498055,1.7809501258081362,2.160989259949845
1H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,590,N_GE_100,0.5644067796610169,0.5241077422312341,0.6038725137831642,0.49564148413053194,0.068765295530485,0.13873999197447118,-0.00035876471747998663,0.0007834217807521915,-0.0009942472587193714,0.00029107728990158217,1.7133714572301084,1.1386798574912937,1.5524170635330496,1.8757590960110548,1.8660144772030092,1.3537759668716065,1.705733655732383,2.029647784985211
1H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,589,N_GE_100,0.567062818336163,0.5267404108441908,0.6065160947721492,0.5036887994634474,0.06337401887271565,0.12581978979922637,-0.00044498049087376686,0.0012560357851705284,-0.0014787535982912071,0.0006902035593767682,1.7160400710007673,1.139365918097757,1.542138875658925,1.8848595493397293,1.868993257309565,1.356017855638837,1.6903848388505545,2.045464772103209
1H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,589,N_GE_100,0.5568760611205433,0.5165179053701086,0.5964971057222306,0.5001118067978533,0.056764254322690055,0.11350312780284821,-0.000588045393619203,0.0011212373860793878,-0.00195946286698858,0.0007597511476563968,1.7160400710007673,1.139365918097757,1.542138875658925,1.8848595493397293,1.868993257309565,1.356017855638837,1.6903848388505545,2.045464772103209
1H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,589,N_GE_100,0.5263157894736842,0.4859515349129156,0.5663389926074202,0.4877503076406757,0.03856548183300851,0.0790680830516659,0.00020745436694013378,0.0009986481713777362,-0.0018460827364237449,0.0021654069694412815,1.7160400710007673,1.139365918097757,1.542138875658925,1.8848595493397293,1.868993257309565,1.356017855638837,1.6903848388505545,2.045464772103209
1H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,485,N_GE_100,0.554639175257732,0.5101488352987615,0.5982707427404235,0.49564148413053194,0.05899769112720005,0.11903299666430356,-0.0003873655185099594,0.0007230242524360886,-0.001153679152683443,0.000281062952741141,1.6660990982213206,1.0916359163591671,1.4775154774636166,1.856725402705942,1.7507502195617843,1.2426679567031547,1.5789870885573993,1.9199547545716131
1H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,485,N_GE_100,0.5649484536082474,0.5204863135087697,0.6083897886887518,0.5036887994634474,0.06125965414480006,0.12162202973355107,-0.0006755306133154093,0.0011493646860336604,-0.0018481065684253174,0.0005456315231493502,1.6660990982213206,1.0916359163591671,1.4775154774636166,1.856725402705942,1.7507502195617843,1.2426679567031547,1.5789870885573993,1.9199547545716131
1H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,485,N_GE_100,0.5567010309278351,0.5122148039903095,0.6002960788805428,0.5001118067978533,0.0565892241299818,0.1131531456781929,0.00047538878766840856,0.0009589601695587646,-0.0010411860812865688,0.0019156483835475165,1.6660990982213206,1.0916359163591671,1.4775154774636166,1.856725402705942,1.7507502195617843,1.2426679567031547,1.5789870885573993,1.9199547545716131
1H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,485,N_GE_100,0.5298969072164949,0.4854163321540617,0.573907587905115,0.4877503076406757,0.04214659957581918,0.08641019578170828,0.0008533858737060835,0.0009986481713777362,-0.0014511847075601176,0.002710400374423464,1.6660990982213206,1.0916359163591671,1.4775154774636166,1.856725402705942,1.7507502195617843,1.2426679567031547,1.5789870885573993,1.9199547545716131
2H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,828,N_GE_100,0.532608695652174,0.49855148427461715,0.5663647209259884,0.4871517027863777,0.04545699286579624,0.09331178071593382,0.00019690060090749015,-0.0008579438261290262,-0.0006512745877457341,0.001097767073074721,3.1052795033078167,2.161070690702918,2.8688228253095622,3.385871549134522,3.3929278521670474,2.4647590103600097,3.164716120693759,3.6383397063020575
2H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,828,N_GE_100,0.5060386473429952,0.47203460478859993,0.5399869146929936,0.47801517262734167,0.02802347471565353,0.058624655283694205,0.0008299072518067935,-0.0001541833337448395,-0.000569393767640236,0.0023690613672688464,3.1052795033078167,2.161070690702918,2.8688228253095622,3.385871549134522,3.3929278521670474,2.4647590103600097,3.164716120693759,3.6383397063020575
2H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,828,N_GE_100,0.47342995169082125,0.4396218231113396,0.5074834911696484,0.47785692164756893,-0.004426969956747684,-0.009264216455177054,0.0020219587581300673,0.0009001095340693821,1.4119961106154633e-05,0.004180750957929753,3.1052795033078167,2.161070690702918,2.8688228253095622,3.385871549134522,3.3929278521670474,2.4647590103600097,3.164716120693759,3.6383397063020575
2H,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,827,N_GE_100,0.43893591293833134,0.40547251823555785,0.47296399722057725,0.4735496863139958,-0.03461377337566446,-0.07309428002178664,0.005642723897603336,0.00624886161433591,0.002636281465648411,0.008616666174240652,3.10633247600176,2.15498476273399,2.8760244021880994,3.352853905821055,3.3968697345194308,2.4662827266023735,3.1847646898778086,3.601257573088727
2H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,746,N_GE_100,0.5415549597855228,0.5056769232539583,0.5770072063008703,0.4871517027863777,0.05440325699914511,0.11167621233380287,-4.706940450517731e-05,-0.0009221801642124716,-0.0009516207855893289,0.0008766651769911051,3.1086566885028315,2.126964957862846,2.852980099344884,3.396698484212725,3.3194980829179257,2.3805409627170726,3.0906819008515134,3.552081497687154
2H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,746,N_GE_100,0.4959785522788204,0.46021198678033437,0.5317863232627468,0.47801517262734167,0.017963379651478706,0.03757909932595993,0.0009614902417485423,0.0001749458340576382,-0.0006023118660925027,0.0025649676030750916,3.1086566885028315,2.126964957862846,2.852980099344884,3.396698484212725,3.3194980829179257,2.3805409627170726,3.0906819008515134,3.552081497687154
2H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,746,N_GE_100,0.47989276139410186,0.44423625707948694,0.5157552931359185,0.47785692164756893,0.0020358397465329303,0.0042603542070998035,0.002268300209492771,0.0008901480959048191,0.0002405958862923572,0.004317702121834235,3.1086566885028315,2.126964957862846,2.852980099344884,3.396698484212725,3.3194980829179257,2.3805409627170726,3.0906819008515134,3.552081497687154
2H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,746,N_GE_100,0.4544235924932976,0.4190169952434093,0.4902971852448432,0.4735496863139958,-0.019126093820698187,-0.040388779411029474,0.004679881724030616,0.0037368665115520283,0.001394703053981054,0.007813458226824749,3.1086566885028315,2.126964957862846,2.852980099344884,3.396698484212725,3.3194980829179257,2.3805409627170726,3.0906819008515134,3.552081497687154
2H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,943,N_GE_100,0.5726405090137858,0.5408339209087039,0.603857651578183,0.5115325077399381,0.061108001273847745,0.11946064101348353,0.000648124730319373,0.0015782272760818117,-0.0004193097692730173,0.0016293720260521193,3.3653161494936814,2.4430871737923407,3.150304223511864,3.5731071396581,3.715802769241701,2.480301853290422,3.4324860091399456,3.9902371376845887
2H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,943,N_GE_100,0.542948038176034,0.511042631253206,0.5745049408010848,0.5211333023687877,0.021814735807246244,0.04186018377272838,0.0008631769153191624,0.0013325274061046777,-0.0008210013196418622,0.0026701733872395647,3.3653161494936814,2.4430871737923407,3.150304223511864,3.5731071396581,3.715802769241701,2.480301853290422,3.4324860091399456,3.9902371376845887
2H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,943,N_GE_100,0.5620360551431601,0.530181056563334,0.5933876586261972,0.5212139981418396,0.04082205700132058,0.07832110639171974,0.0021581880477155543,0.0032048169369718327,0.00011134611054715176,0.004291823420022799,3.3653161494936814,2.4430871737923407,3.150304223511864,3.5731071396581,3.715802769241701,2.480301853290422,3.4324860091399456,3.9902371376845887
2H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,943,N_GE_100,0.5620360551431601,0.530181056563334,0.5933876586261972,0.5259855936798079,0.036050461463352224,0.06853887615275234,0.0036253833740520023,0.0057775425597601515,0.0007724049137275269,0.006683811319342573,3.3653161494936814,2.4430871737923407,3.150304223511864,3.5731071396581,3.715802769241701,2.480301853290422,3.4324860091399456,3.9902371376845887
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,737,N_GE_100,0.5508819538670285,0.5147990053870968,0.5864372102897768,0.5115325077399381,0.03934944612709046,0.07692462459706584,-0.00016295365314960178,0.001440450468146448,-0.0015295012434724737,0.0010572955725450504,3.37623054514599,2.4582104228121926,3.1581798184764986,3.607557218987487,3.9180264643448712,2.574808629088388,3.597122566108263,4.2324447957370355
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,737,N_GE_100,0.5644504748982361,0.528410030822496,0.5998225090348769,0.5211333023687877,0.04331717252944833,0.08312109844554572,0.0009777887141192436,0.001911943936623972,-0.0010169579050378027,0.002959830824685987,3.37623054514599,2.4582104228121926,3.1581798184764986,3.607557218987487,3.9180264643448712,2.574808629088388,3.597122566108263,4.2324447957370355
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,737,N_GE_100,0.5468113975576662,0.5107209328145453,0.5824163856081782,0.5212139981418396,0.025597399415826616,0.04911111272353197,0.0011054406567422193,0.002525385384332113,-0.00166009836906848,0.003764602253325915,3.37623054514599,2.4582104228121926,3.1581798184764986,3.607557218987487,3.9180264643448712,2.574808629088388,3.597122566108263,4.2324447957370355
2H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,737,N_GE_100,0.5644504748982361,0.528410030822496,0.5998225090348769,0.5259855936798079,0.03846488121842817,0.07312915349891425,0.0027203695783585653,0.00543512591594375,-0.0007890327440642311,0.006122939921639469,3.37623054514599,2.4582104228121926,3.1581798184764986,3.607557218987487,3.9180264643448712,2.574808629088388,3.597122566108263,4.2324447957370355
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,278,N_GE_100,0.5431654676258992,0.48441752391706516,0.6007366903649995,0.49133333333333334,0.05183213429256589,0.10549281063615856,0.0002666466906197539,-0.0006251671170108275,-0.0010754104878133383,0.0017536931429572855,2.42826504955737,1.5073003226917088,2.080482597165667,2.7458928677417362,2.8355870877358105,1.8842683341208728,2.508338630375758,3.214941132791308
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,278,N_GE_100,0.5251798561151079,0.46653515686374913,0.5831381348007886,0.5024455313472654,0.02273432476784243,0.04524734194944924,-0.00024306260128756623,-0.0005379369533904943,-0.0028242499370047967,0.002396608483305374,2.42826504955737,1.5073003226917088,2.080482597165667,2.7458928677417362,2.8355870877358105,1.8842683341208728,2.508338630375758,3.214941132791308
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,5,278,N_GE_100,0.4892086330935252,0.4309945876858243,0.5477168587436595,0.5115658362989324,-0.022357203205407183,-0.043703472005004684,0.0010867004709196834,0.00046858273768501935,-0.0021272705017983855,0.004390720716539765,2.42826504955737,1.5073003226917088,2.080482597165667,2.7458928677417362,2.8355870877358105,1.8842683341208728,2.508338630375758,3.214941132791308
2H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,10,278,N_GE_100,0.4568345323741007,0.3992633096350004,0.5155824760829348,0.5021153417947005,-0.04528080942059981,-0.09018009539153604,0.0037625605038759872,0.0017835088252229347,-0.0007657145760101818,0.00827832922645649,2.42826504955737,1.5073003226917088,2.080482597165667,2.7458928677417362,2.8355870877358105,1.8842683341208728,2.508338630375758,3.214941132791308
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,1,244,N_GE_100,0.48360655737704916,0.42164366298272593,0.5460776557950742,0.49133333333333334,-0.007726775956284182,-0.01572613830994063,0.001473959534599365,0.00030635086690167235,-0.00031019059973547353,0.003482820783191244,2.2879184549682954,1.5198019087424834,1.9573048070041141,2.6271157615527403,2.890140153191975,2.129212229280232,2.511102508707062,3.2593116262819786
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,3,244,N_GE_100,0.4959016393442623,0.4337172784108756,0.5582130512835745,0.5024455313472654,-0.006543892003003149,-0.013024082402437243,0.000891613915554776,0.0003625677597137722,-0.0017364833982835592,0.004088607763994545,2.2879184549682954,1.5198019087424834,1.9573048070041141,2.6271157615527403,2.890140153191975,2.129212229280232,2.511102508707062,3.2593116262819786
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,5,244,N_GE_100,0.48770491803278687,0.42566408087997964,0.5501269082033704,0.5115658362989324,-0.023860918266145503,-0.046642908054169596,0.0027642148533984926,0.0004376203625646724,-0.0006327626925649427,0.005802251444296902,2.2879184549682954,1.5198019087424834,1.9573048070041141,2.6271157615527403,2.890140153191975,2.129212229280232,2.511102508707062,3.2593116262819786
2H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,STATE_BAND_CROSS,10,244,N_GE_100,0.430327868852459,0.369755708640759,0.4930598961648911,0.5021153417947005,-0.07178747294224153,-0.14297008469339545,0.005478415772899422,0.002430801751051148,0.000861995395103515,0.009990699308225466,2.2879184549682954,1.5198019087424834,1.9573048070041141,2.6271157615527403,2.890140153191975,2.129212229280232,2.511102508707062,3.2593116262819786
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,1,284,N_GE_100,0.5985915492957746,0.540631576264372,0.6539198714763298,0.5077777777777778,0.09081377151799686,0.17884550189539872,-0.0003698455641533259,0.0015185619268133221,-0.002034392281722256,0.0011368822897324094,2.4857806102869877,1.592597930858677,2.2068569927489547,2.8348740797562115,2.6756547322508073,1.9629877762496066,2.3496147070677256,3.0262323498378305
2H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,STATE_BAND_CROSS,3,284,N_GE_100,0.5774647887323944,0.5193560782410539,0.6335057735552118,0.49733214762116495,0.08013264111122942,0.16112499763894061,-0.0005860868260225557,0.001852555087073382,-0.002762564135787488,0.001599440933240914,2.4857806102869877,1.592597930858677,2.2068569927489547,2.8348740797562115,2.6756547322508073,1.9629877762496066,2.3496147070677256,3.0262323498378305
